family_id	monomer_id	monomer_length_bp	consensus_md5	gc_fraction	support_read_count	support_span_bp	mean_identity	low_complexity_flag	confidence	warning
TXF001399	TXM001399	42	3da60181dd1a56f71d41ff99e47977fb	0.4286	6	773	0.9061	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001400	TXM001400	46	2830c3576a49318d7c205922b3414c30	0.2826	6	768	0.8415	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001401	TXM001401	41	819b49670c58bb3d518de48bd1258f5b	0.3659	6	764	0.9249	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001402	TXM001402	62	d1a7991f506558f2cfba95aaa7990e4b	0.3226	6	756	0.9169	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001403	TXM001403	61	3677125ed586c6c7f4cb45f3c1e8cd37	0.3443	6	756	0.9231	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001404	TXM001404	60	4e0eae43514cda45d4b4b254351a05b6	0.3500	6	755	0.9520	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001405	TXM001405	61	bd08f8fc41d6ac0d9b09d4f8f3243aab	0.1803	6	751	0.8681	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001406	TXM001406	40	1916c183c3029889a2e3b54cbf7b4198	0.3250	6	747	0.8016	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001407	TXM001407	61	8103939b4e60c4a046c11b2e8712cc2c	0.4426	6	744	1.0000	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001408	TXM001408	48	f8be22c8f14f9ca4f34d30da0356724d	0.3750	6	742	0.8908	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001409	TXM001409	61	82ad9a3e066fde23c3e89047b96b1e31	0.2787	6	739	0.9330	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001410	TXM001410	57	3ae63ecd90560689a4c28acea8b35682	0.6667	6	738	0.9296	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001411	TXM001411	60	e08485c5c41e104c3ce442129366eac8	0.5000	6	732	0.9786	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001412	TXM001412	41	04f1046ff6a983c6bde7934cce43b7a2	0.3902	6	732	0.8256	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001413	TXM001413	59	cd947ea7da14926d135bdceb76a0f38b	0.4237	6	731	0.8592	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001414	TXM001414	60	6dfa472492776c4150d4600d03587f39	0.4000	6	731	0.9973	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001415	TXM001415	60	b56087ef4b88184b997eeb0b133232c2	0.2500	6	727	0.9156	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001416	TXM001416	57	5b8e912086bd468e321f14800f6c4eb8	0.4211	6	720	0.8421	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001417	TXM001417	60	2d99d2268922ce2429ad514c91f52753	0.4333	6	719	0.8333	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001418	TXM001418	33	6533f6886c9a5046bfc4b6933fa8c099	0.6061	6	714	0.8974	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001419	TXM001419	52	f359e54e89959f89453bbd7c03187f19	0.1538	6	712	0.9592	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF001190-TXF001419
TXF001420	TXM001420	57	086894ddec6d9b5648597bde46d9bf88	0.2982	6	709	0.8000	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001421	TXM001421	49	ba8bb2fe97d2db8c60ba1be51887b8bf	0.3673	6	709	0.9235	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001422	TXM001422	46	3162f5405b68cefedb09187ee7988c97	0.5000	6	706	0.9223	true	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;low_complexity_family;possible_higher_order_or_partial:TXF000083-TXF001422;possible_higher_order_or_partial:TXF000116-TXF001422;likely_redundant:TXF000127-TXF001422;likely_redundant:TXF000299-TXF001422
TXF001423	TXM001423	38	2c96a5122baf20c0722bb03c22d55562	0.5526	6	704	0.9518	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001424	TXM001424	57	5d55ef408c449d9ada76b05bb9ee3ec9	0.4035	6	702	0.8333	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001425	TXM001425	42	7333c5df2434e8007e78cd869370b7c0	0.5952	6	691	0.8090	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001426	TXM001426	40	36e020f90fd0528af10bb6d9835ac064	0.4500	6	689	0.9279	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001427	TXM001427	37	c1c60e2bf1415bcc502c7bbf94952c9c	0.4054	6	687	0.9551	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001428	TXM001428	54	01c09e5fa00d712a6deb5261f06ecbb0	0.1667	6	685	0.8361	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001429	TXM001429	30	edeeb964bc698f32d49711751cc207f9	0.5000	6	684	0.8333	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001430	TXM001430	33	40b35d2f4800924c9e84008d13df9d9f	0.1818	6	683	0.8374	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001431	TXM001431	41	067ed7b4df58d10eea7785eb94ccda19	0.4146	6	680	0.8458	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001432	TXM001432	32	4028f0f0bef059710afaeaa364bfd5d3	0.3438	6	678	0.8000	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001433	TXM001433	51	11df330bce43f7e86a4560af4c90504b	0.4510	6	678	0.8522	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001434	TXM001434	52	caf276281d8f3468a0581fa71ed7dbde	0.3077	6	672	0.9667	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001435	TXM001435	47	02908530d40ce6ff955525eae9649de5	0.6383	6	672	0.9077	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001436	TXM001436	53	0d9702530d18fb8535eacffe81be90b5	0.2453	6	667	0.8448	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001437	TXM001437	51	f0737cec58a3cb47726bbb285b150cd0	0.3333	6	666	1.0000	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001438	TXM001438	53	ad0e3f716aac892153a3936f0c6f5859	0.3962	6	662	0.9943	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001439	TXM001439	42	265fd669cce7f1b2a910b7584b9871e7	0.2857	6	660	0.9118	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001440	TXM001440	51	748041c580646c7b58e1168f9a49e38d	0.3137	6	660	0.9944	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001441	TXM001441	36	045e9b872a3e4977cdb34bb049e95d58	0.5278	6	660	0.8086	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000098-TXF001441;possible_higher_order_or_partial:TXF000129-TXF001441
TXF001442	TXM001442	36	e095166c50975c124dd56c0107971c88	0.5278	6	656	0.8360	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001443	TXM001443	39	46c0405fa151313fe72770f702734697	0.3333	6	655	0.8532	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001444	TXM001444	45	12fe5938285b81e7684eba35b31e01c2	0.4222	6	655	0.8109	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001445	TXM001445	38	c6ca23e8e609af5ef4d8175297495488	0.4211	6	654	0.8056	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001446	TXM001446	53	3fd4dc1f92f4b5734de09f1af63f4643	0.3396	6	653	0.8179	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001447	TXM001447	44	441b6079c46bf7a7b83edc289388b02f	0.3182	6	652	0.9284	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001448	TXM001448	51	00dffd3777b36c734f2cd709846a2dd5	0.4510	6	650	0.8182	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001449	TXM001449	47	3d36c1379d3bdae06c529dce5a9399af	0.1277	6	649	0.9008	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001450	TXM001450	41	88971eecddc13769d0a5cbd198726216	0.2683	6	648	0.8533	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001451	TXM001451	52	f79f9f877fe420276aa1c9de42638423	0.2692	6	648	0.8421	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001452	TXM001452	48	de9c035b63a5400cce990af3d141a6b0	0.2708	6	648	0.9667	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001453	TXM001453	51	6a8af3df6509bfb70a4425108ea5cff2	0.1961	6	643	0.8148	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001454	TXM001454	49	0cfa620da3faf8a9a341b82b80127393	0.2449	6	642	0.8305	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001455	TXM001455	31	d60c56217c4aeccb759cc4424d70f25f	0.4194	6	642	0.8333	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001456	TXM001456	52	03afd6ad0aec1e4d891cf1387e240636	0.2500	6	638	0.9020	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001457	TXM001457	52	0afea68cf51138cc9b2fdbfa598217d5	0.4038	6	637	0.9016	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001458	TXM001458	41	bcc957808e62de2b7b87526d8dfdba13	0.2927	6	636	0.9846	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001459	TXM001459	39	56157614f933b168b24ea08653415944	0.4872	6	636	0.8286	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001460	TXM001460	30	b5ef90f5d258c2c2e63fffe5a71f1a9c	0.6333	6	635	0.8773	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001461	TXM001461	43	6617ee4fa4980675a287f9939cefb70c	0.2791	6	633	0.8643	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001462	TXM001462	48	d6d12bb10c0978d29ce0c44c1e8ef3b5	0.3333	6	631	0.7937	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001463	TXM001463	43	15cf7172a7224d98aa42a8ccdda19776	0.1860	6	629	0.8194	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000192-TXF001463
TXF001464	TXM001464	42	836489cbf3ad8a938860e59c0c463eea	0.2619	6	626	0.8035	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001465	TXM001465	50	bf3e27fe867568c7c0cdbc20c600a739	0.4400	6	625	0.8113	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000165-TXF001465
TXF001466	TXM001466	45	53e6d64fe28d985d9fc9a2d2c85a6366	0.4222	6	624	0.7977	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001467	TXM001467	38	ed988da4838e0f808a143272a796eb60	0.4737	6	621	0.8297	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001468	TXM001468	36	c7cba667bdcb8f0372cb41ccdead8a6e	0.2500	6	620	0.8199	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001469	TXM001469	48	e84630c90c567de5ca719a7979aea806	0.4167	6	619	0.8888	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001470	TXM001470	49	dd04a7379725d9a051ef957112511dfb	0.2041	6	618	0.9091	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001471	TXM001471	42	e0b5cfe9029c0d92f8e2a3337253d2a7	0.3571	6	617	0.7990	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001472	TXM001472	39	3c7c5dc805e7ccac5a40e94340dcc869	0.6410	6	616	0.8917	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001473	TXM001473	50	cb8dedc592ea801fc20cb8c4df123935	0.2800	6	613	0.9969	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001474	TXM001474	44	f8ae8a219d3f11266d3342140b6d9c08	0.2500	6	612	0.9310	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001475	TXM001475	44	ec81cd45ac83cc30d3f62e5f08fd288e	0.2955	6	612	0.8315	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001476	TXM001476	39	4b77b462e00f5546e2b13de2daa33525	0.3846	6	612	0.8095	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001477	TXM001477	42	ba71067d3524d49785badde695bb1591	0.1667	6	612	0.9341	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001478	TXM001478	35	6f364401e2574de8b0c876aa365129d1	0.2571	6	612	0.8222	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001479	TXM001479	43	5b3c5b38bb19c418c0a78f849d0b02e7	0.2791	6	612	0.8814	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001480	TXM001480	47	27dd9db6ef5264b5601c2fff99b1abbd	0.2340	6	612	0.8545	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001481	TXM001481	44	da01d1540406e071aa35dc72fee3f2d4	0.3636	6	612	0.9061	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001482	TXM001482	42	2a16e26cfd458e81165e0da2ecd9152e	0.1190	6	611	0.8643	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001483	TXM001483	39	a473f791d1aadacb6b0536bc00741a91	0.2564	6	610	0.8221	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001484	TXM001484	50	4c57ed98840d4b2d162135a02ab3e974	0.2800	6	610	0.9389	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001485	TXM001485	45	a5f9ea1b623b25f80f0652806a6e8f73	0.5556	6	609	0.8646	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001486	TXM001486	41	35e04bedded74b1c49d42be985a32600	0.4146	6	609	0.8657	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001487	TXM001487	42	729947782fed797b9ab610da8904350d	0.3333	6	609	0.8127	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001488	TXM001488	39	6844c277d2fab20587f65d5fbc268ad0	0.4872	6	609	0.8261	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001489	TXM001489	34	dd77fe2f4216adb63444b10984426686	0.4412	6	609	0.7926	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001490	TXM001490	45	ca7502a63278fc25d15320b32c4cc968	0.4000	6	608	0.8596	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001491	TXM001491	36	553a84da2b7eb337e55b6339b3609488	0.3889	6	607	0.8053	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001492	TXM001492	41	0d70ca5265634ce65e101256f87f343f	0.3171	6	607	0.8010	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001493	TXM001493	40	ef4ee26cf6319521cc197ecd1635badf	0.5000	6	606	0.9236	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001494	TXM001494	48	45a8705e23460b92c29a06d6ead5462c	0.3542	6	606	0.8868	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001495	TXM001495	36	184123898d6b2a559152a6b7ffdb3541	0.4444	6	606	0.8529	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001496	TXM001496	42	fdc1ff57e045efcd87bf5e585517087f	0.5238	6	606	0.8475	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001497	TXM001497	45	ece205bec18ee593df0469b2c3988736	0.4444	6	606	0.8393	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001498	TXM001498	35	050f1ba5ae45874c219dcc67241ce47a	0.1714	6	605	0.8237	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001499	TXM001499	44	1d402bd4de96104bf012beaa20741f63	0.3864	6	605	0.8880	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001500	TXM001500	41	a59b2011c5727d8fc6c1ed4f40466649	0.2683	6	604	0.8181	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001501	TXM001501	45	65ef59174f1986c7e6d0eac4dd194d07	0.5556	6	604	0.8769	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001502	TXM001502	34	39c7d1d4875ddc8f7e5e3620d27aafdb	0.2647	6	603	0.8630	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001503	TXM001503	43	b3efa48aead60a26af70be10996404d6	0.1860	6	603	0.8691	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001504	TXM001504	33	1f15de0caf246d63cb400f68b581f9e9	0.4545	6	602	0.8149	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001505	TXM001505	32	0b82cad473c7d96433f9d08387200361	0.3125	6	602	0.9445	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001506	TXM001506	34	589867c357a16a959dfc062758c5bdb4	0.2353	6	601	0.8020	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001507	TXM001507	36	a082537bb10fcef7f45372962794a4dc	0.2500	6	600	0.8125	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001508	TXM001508	48	893835294900a06d84f61ddb9a52810a	0.3542	6	600	0.9205	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001509	TXM001509	45	31723a08ff079e20f06b1dc1f8417144	0.2222	6	600	0.8496	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001510	TXM001510	46	45e2ac12929f474e0c7ccf76f5498a3b	0.3261	6	600	0.8148	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001511	TXM001511	42	dbfd65173fe3e6e6063330232a66d9ba	0.3571	6	600	0.8210	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001512	TXM001512	36	1138de522ecdb46a5ab1adcdab8e147a	0.4167	6	600	0.8000	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001513	TXM001513	41	916cb905f406a4da080c9a56f44ec5e0	0.2683	6	600	0.8305	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001514	TXM001514	36	4071fd2e82500b92f52fa4bddb1aecf5	0.3889	6	600	0.7812	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001515	TXM001515	42	5e92b1e69717ab9d83d50685a0249554	0.4762	6	600	0.7931	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001516	TXM001516	33	ba43bf2d8d1684b5082e6cc7b9167687	0.5758	6	600	0.8189	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001517	TXM001517	711	5e6f8ce1743e242bd9fcd70156dc2536	0.3601	5	79143	0.9571	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000004-TXF001517;possible_higher_order_or_partial:TXF000005-TXF001517;possible_higher_order_or_partial:TXF000018-TXF001517;possible_higher_order_or_partial:TXF000019-TXF001517;possible_higher_order_or_partial:TXF000025-TXF001517;possible_higher_order_or_partial:TXF000038-TXF001517;possible_higher_order_or_partial:TXF000061-TXF001517;possible_higher_order_or_partial:TXF000075-TXF001517;possible_higher_order_or_partial:TXF000076-TXF001517;possible_higher_order_or_partial:TXF000080-TXF001517;possible_higher_order_or_partial:TXF000081-TXF001517;possible_higher_order_or_partial:TXF000218-TXF001517;possible_higher_order_or_partial:TXF001517-TXF001518
TXF001518	TXM001518	175	05e3f37b14a55be48032e69228411e0c	0.3829	5	55775	0.8793	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000039-TXF001518;possible_higher_order_or_partial:TXF000047-TXF001518;possible_higher_order_or_partial:TXF000069-TXF001518;possible_higher_order_or_partial:TXF000076-TXF001518;possible_higher_order_or_partial:TXF000088-TXF001518;possible_higher_order_or_partial:TXF000154-TXF001518;possible_higher_order_or_partial:TXF000319-TXF001518;possible_higher_order_or_partial:TXF000409-TXF001518;possible_higher_order_or_partial:TXF000559-TXF001518;possible_higher_order_or_partial:TXF000561-TXF001518;possible_higher_order_or_partial:TXF000580-TXF001518;possible_higher_order_or_partial:TXF000813-TXF001518;possible_higher_order_or_partial:TXF000821-TXF001518;possible_higher_order_or_partial:TXF000835-TXF001518;possible_higher_order_or_partial:TXF001091-TXF001518;possible_higher_order_or_partial:TXF001517-TXF001518;possible_higher_order_or_partial:TXF001518-TXF001524;possible_higher_order_or_partial:TXF001518-TXF001550;possible_higher_order_or_partial:TXF001518-TXF001551
TXF001519	TXM001519	847	195389b7b9e652df1eb4d2933a28d560	0.4132	5	26385	0.9841	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001520	TXM001520	794	c7f0ba68c3e3af57f5360bf3b2fd15a9	0.3312	5	23052	0.9572	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000101-TXF001520;possible_higher_order_or_partial:TXF001082-TXF001520
TXF001521	TXM001521	324	49360401fa83a48923f1683a4494aff1	0.3981	5	15936	0.9529	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001522	TXM001522	349	72231350cf849bef5686048dd30d491c	0.1748	5	14128	0.9410	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001523	TXM001523	495	1d2d58438c59b53a732dd90423e5a31b	0.3616	5	12399	0.7898	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000070-TXF001523;possible_higher_order_or_partial:TXF000091-TXF001523;possible_higher_order_or_partial:TXF000119-TXF001523;possible_higher_order_or_partial:TXF000144-TXF001523;possible_higher_order_or_partial:TXF000317-TXF001523;possible_higher_order_or_partial:TXF000570-TXF001523;possible_higher_order_or_partial:TXF000571-TXF001523;possible_higher_order_or_partial:TXF001101-TXF001523;possible_higher_order_or_partial:TXF001266-TXF001523
TXF001524	TXM001524	872	0437782a408aa1060327f93e24fff3dd	0.3853	5	12232	0.9056	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000003-TXF001524;possible_higher_order_or_partial:TXF000004-TXF001524;possible_higher_order_or_partial:TXF000005-TXF001524;possible_higher_order_or_partial:TXF000018-TXF001524;possible_higher_order_or_partial:TXF000019-TXF001524;possible_higher_order_or_partial:TXF000038-TXF001524;possible_higher_order_or_partial:TXF000061-TXF001524;possible_higher_order_or_partial:TXF000172-TXF001524;possible_higher_order_or_partial:TXF000402-TXF001524;possible_higher_order_or_partial:TXF000569-TXF001524;possible_higher_order_or_partial:TXF001518-TXF001524
