read_id	candidate_id	cluster_id	family_id	representative_sha256	edit_distance_upper_bound	similarity_lower_bound	minimum_cluster_identity	compatible_cluster_count	alternative_cluster_ids	status	warning
ERR8666125.616497	TXC038682	TXG000317	TXF000916	5b85da4a4210d30c2ffd9fa6d2fee96770c9859af6aa79e9ba51e330b8fe2340	0	1.0	0.95	1		assigned	
ERR8666125.616571	TXC038683	TXG002878	NA	65aa72548d6eb66f73dffbcbbe5c0253263b18c367fe4af3721228afe77e5e8f	1	0.9983739837398374	0.95	1		below_minimum_support	
ERR8666125.616598	TXC038684	TXG000021	TXF000006	d81530c9a80cd3e75d548b8468809c2286cd9c26cd8dfd106b9e9b4b13db6c4a	24	0.9550561797752809	0.95	2	TXG000027	assigned	multiple_compatible_clusters
ERR8666125.616599	TXC038685	TXG000022	TXF000043	040acf3c6cdedb1f5168574ac10da841af85f5f9635cc1720e93d54f24ea8c2a	0	1.0	0.95	1		assigned	
ERR8666125.616635	TXC038686	TXG004784	TXF001565	1c399610f548fa29355d746a4d56f824afa8e05821c8c0c53a2504cb24edc998	3	0.9938650306748467	0.95	1		assigned	
ERR8666125.616635	TXC038687	TXG007444	NA	2b3af93aed016030448cce64b87de694dca44a010e30420d94aa955d7f8f568e	0	1.0	0.95	1		below_minimum_support	
ERR8666125.616658	TXC038688	TXG001478	TXF000746	e75cc229d3e207565ececb61f13275a29ff4efeda4b781a8153bce10c55c5998	1	0.984375	0.95	1		assigned	
ERR8666125.616658	TXC038689	TXG000914	TXF001008	8162861605875ccaac953d09411765d10d51b6ce47eac33eda1661cdf1cf39f9	3	0.953125	0.95	1		assigned	
ERR8666125.616658	TXC038690	TXG005494	NA	296d30da655767da86d93f2a0032382918fe6281effcf77ee2b9681e2c51669b	0	1.0	0.95	1		below_minimum_support	
ERR8666125.616725	TXC038691	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	4	0.9775280898876404	0.95	1		assigned	
ERR8666125.616725	TXC038692	TXG000011	TXF000004	440c385d92e0d38b6ca4ffb5c7370fe17fda86299a0f9e21457cad332ad45957	0	1.0	0.95	1		assigned	
ERR8666125.616725	TXC038693	TXG000021	TXF000006	d81530c9a80cd3e75d548b8468809c2286cd9c26cd8dfd106b9e9b4b13db6c4a	13	0.9756554307116105	0.95	2	TXG000027	assigned	multiple_compatible_clusters
ERR8666125.616746	TXC038694	TXG002629	NA	f02cbfc3d68b907d49f7c411de87d8a8bb0110c1b48b3acf1a419cd27c96d534	0	1.0	0.95	1		below_minimum_support	
ERR8666125.616779	TXC038695	TXG000011	TXF000004	440c385d92e0d38b6ca4ffb5c7370fe17fda86299a0f9e21457cad332ad45957	10	0.9719101123595506	0.95	2	TXG000013	assigned	multiple_compatible_clusters
ERR8666125.616779	TXC038696	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	1	0.9943820224719101	0.95	2	TXG000006	assigned	multiple_compatible_clusters
ERR8666125.616779	TXC038697	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	0	1.0	0.95	1		assigned	
ERR8666125.616782	TXC038698	TXG002148	TXF001800	9b9eefaca159098c92054ee28d864f57723ac3e7c2c673aeca25e801f073e792	0	1.0	0.95	1		assigned	
ERR8666125.616797	TXC038699	TXG000030	TXF000011	8875c9a82f60125a233291ea884ec27bf4573b36da50659dbc6b7f5ad7077aaf	8	0.9887640449438202	0.95	1		assigned	
ERR8666125.616797	TXC038700	TXG000006	TXF000003	faa289f301901f2485722e3fa59a4dce064ca40d30bd89492fa8a6ad03dce575	8	0.9550561797752809	0.95	1		assigned	
ERR8666125.616824	TXC038701	TXG000025	TXF000019	a54bc63737aeeef459b30ec94c519d51bf2767897b35be943cc07ed433a7612a	3	0.9915730337078652	0.95	1		assigned	
ERR8666125.616841	TXC038702	TXG000173	TXF000530	e2d93dce0b95ae58613aabad25fdb19efb24a04e6b918e1ae7d23c39d62ec3e8	0	1.0	0.95	1		assigned	
ERR8666125.616845	TXC038703	TXG000021	TXF000006	d81530c9a80cd3e75d548b8468809c2286cd9c26cd8dfd106b9e9b4b13db6c4a	3	0.9943820224719101	0.95	2	TXG000027	assigned	multiple_compatible_clusters
ERR8666125.616856	TXC038704	TXG002452	TXF000249	34f55e3595aab13b8f472f9768a6873aca559c1dec8e379ee4cf058ce2abe025	1	0.9795918367346939	0.95	1		assigned	
ERR8666125.616856	TXC038705	TXG000182	TXF000252	8dc6492c3bd1a65114dd96fbc58a54a4efc718db9551868e09bacea4c1cdabbf	0	1.0	0.95	1		assigned	
ERR8666125.616856	TXC038706	TXG006449	NA	6aa15471507afb26d3fc4eb6753dd1fb1ee5e8735867253006969f1d9550e658	1	0.9876543209876543	0.95	1		below_minimum_support	
ERR8666125.616856	TXC038707	TXG000853	TXF000366	a38ce60de46fe1d1c1ae387ad1724c1bd99507cd2b9f6146752e175ac214dbca	0	1.0	0.95	1		assigned	
ERR8666125.616873	TXC038708	TXG000006	TXF000003	faa289f301901f2485722e3fa59a4dce064ca40d30bd89492fa8a6ad03dce575	3	0.9831460674157303	0.95	2	TXG000010	assigned	multiple_compatible_clusters
ERR8666125.616882	TXC038709	TXG001108	NA	aaedd3b603fd3cf31f48bada10efc9d13e8bc7ce51a246b8dfbd2b19f2abe8a2	0	1.0	0.95	1		below_minimum_support	
ERR8666125.616911	TXC038710	TXG000111	TXF000307	a3061678109048eebd145167d135b203e287baeacd7e2761e6f41b27218fa168	0	1.0	0.95	1		assigned	
ERR8666125.616982	TXC038711	TXG001738	NA	e1ad47792b50307d8f3f72aefa67882ec34388a56026c75716944481f82d03f2	0	1.0	0.95	1		below_minimum_support	
ERR8666125.616982	TXC038712	TXG004378	TXF001529	b0216139662062b52092c86861fcedf46454797443d3c6d2aa04f469b04f9117	3	0.96	0.95	1		assigned	
ERR8666125.616982	TXC038713	TXG001133	TXF001631	a558e2a0170b91d7d3e39838f330e03ad799f6cadcaae4c83e07a3235c36eb7b	0	1.0	0.95	1		assigned	
ERR8666125.616982	TXC038714	TXG005788	NA	745034d6485c3ab1afc64f8032b696462c5c6968c2c6d7da248954c0dfaf6de0	0	1.0	0.95	1		below_minimum_support	
ERR8666125.616993	TXC038715	TXG000086	TXF000225	12a1ab0175fa1d1e47e44853039254b8158f6a2de1ecb0c951a67969ecf76fca	0	1.0	0.95	1		assigned	
ERR8666125.616993	TXC038716	TXG000719	TXF000342	87bca8b9d7d7a67bc4f26fa8a836d52a0217ba195725cc2103808cf93fddc532	4	0.9782608695652174	0.95	1		assigned	
ERR8666125.617014	TXC038717	TXG000341	TXF000208	b9a527ea219aa3eef7b63db5ad88da1d0ebdef35450004699df3f52eea4bc89f	1	0.9833333333333333	0.95	1		assigned	
ERR8666125.617014	TXC038718	TXG003072	TXF001171	ca120bb34882f86de33ac70e691ac747cf0328f585dad762d8af3658acd888a3	5	0.9704142011834319	0.95	1		assigned	
ERR8666125.617016	TXC038719	TXG000025	TXF000019	a54bc63737aeeef459b30ec94c519d51bf2767897b35be943cc07ed433a7612a	2	0.9943820224719101	0.95	1		assigned	
ERR8666125.617026	TXC038720	TXG001395	NA	440f62fca2f4c7c9ef088cc6f21c54bf4d31e0f2f5af70abeee1ae79ee5727a2	0	1.0	0.95	1		below_minimum_support	
ERR8666125.617034	TXC038721	TXG000021	TXF000006	d81530c9a80cd3e75d548b8468809c2286cd9c26cd8dfd106b9e9b4b13db6c4a	11	0.9794007490636704	0.95	2	TXG000027	assigned	multiple_compatible_clusters
ERR8666125.617071	TXC038722	TXG000011	TXF000004	440c385d92e0d38b6ca4ffb5c7370fe17fda86299a0f9e21457cad332ad45957	1	0.9971910112359551	0.95	1		assigned	
ERR8666125.617081	TXC038723	TXG002356	TXF001370	f3045798284f12f3956560cd45f5e965521085ba6fd2c4502495bbf3a5ce36e4	0	1.0	0.95	1		assigned	
ERR8666125.617105	TXC038724	TXG000835	TXF000089	f186ea81f85a06fc80fa354d03475448354e3cb3ccc4881ba4f12fe020904e2c	2	0.975609756097561	0.95	1		assigned	
ERR8666125.617105	TXC038725	TXG006381	NA	62f3b3c27d67d04cd3a809d42bde5e2c2b495c352cbdf537ebd4b3c92a424df9	4	0.9512195121951219	0.95	1		below_minimum_support	
ERR8666125.617105	TXC038726	TXG002462	NA	888035ea4661a0ac0fa243c48502232849d558169924b2c20a805b7dac70aecf	0	1.0	0.95	1		below_minimum_support	
ERR8666125.617187	TXC038727	TXG000004	TXF000002	5389f9092d116a27b9fdd409ca07c0e976fef0da37c7bfb55742ca8a58062e84	5	0.983974358974359	0.95	1		assigned	
ERR8666125.617187	TXC038728	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	0	1.0	0.95	1		assigned	
ERR8666125.617187	TXC038729	TXG000009	TXF000013	230fa70872908ad34f137103841ef4e441aa5f145c7e6f629314566fed0f6bd1	0	1.0	0.95	1		assigned	
ERR8666125.617187	TXC038730	TXG000004	TXF000002	5389f9092d116a27b9fdd409ca07c0e976fef0da37c7bfb55742ca8a58062e84	4	0.9871794871794872	0.95	1		assigned	
ERR8666125.617187	TXC038731	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	9	0.9516129032258065	0.95	1		assigned	
ERR8666125.617187	TXC038732	TXG000009	TXF000013	230fa70872908ad34f137103841ef4e441aa5f145c7e6f629314566fed0f6bd1	0	1.0	0.95	1		assigned	
ERR8666125.617219	TXC038733	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	0	1.0	0.95	1		assigned	
ERR8666125.617219	TXC038734	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	1	0.9943820224719101	0.95	1		assigned	
ERR8666125.617219	TXC038735	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	6	0.9662921348314607	0.95	1		assigned	
ERR8666125.617246	TXC038736	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	0	1.0	0.95	1		assigned	
ERR8666125.617246	TXC038737	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	0	1.0	0.95	1		assigned	
ERR8666125.617246	TXC038738	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	2	0.9887640449438202	0.95	1		assigned	
ERR8666125.617246	TXC038739	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	5	0.9719101123595506	0.95	1		assigned	
ERR8666125.617246	TXC038740	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	2	0.9887640449438202	0.95	1		assigned	
ERR8666125.617246	TXC038741	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	1	0.9943820224719101	0.95	1		assigned	
ERR8666125.617301	TXC038742	TXG000189	TXF000552	cefbdd976e9fefde1566cb61a6e7bc937d3361d533061e55f13be683735e29d4	0	1.0	0.95	1		assigned	
ERR8666125.617313	TXC038743	TXG007951	NA	8171f23586c7406fe048fed5605640a49669e06717f8ea82294583575d0a8fa6	0	1.0	0.95	1		below_minimum_support	
ERR8666125.617313	TXC038744	TXG002032	TXF001681	c6047c5b5806f10e41af602a254547a44a9d40e8b7d1bf3f6ceedc2af9772bbf	0	1.0	0.95	1		assigned	
ERR8666125.617331	TXC038745	TXG008084	NA	8829b8d588c339bb7b9dd2c25fff2252063d7d357af75069a0f23825aeb1d3e8	0	1.0	0.95	1		below_minimum_support	
ERR8666125.617334	TXC038746	TXG000346	TXF000981	c31330b7a1e8083d4717a7c048de606b7e44b01af85b9276915c8653097bd866	0	1.0	0.95	1		assigned	
ERR8666125.617391	TXC038747	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	0	1.0	0.95	1		assigned	
ERR8666125.617391	TXC038748	TXG000005	TXF000007	6a226ea2c980244e02201f9b7790074c79261549d199349781eb50a0e6f7199f	3	0.9741379310344828	0.95	1		assigned	
ERR8666125.617391	TXC038749	TXG000004	TXF000002	5389f9092d116a27b9fdd409ca07c0e976fef0da37c7bfb55742ca8a58062e84	0	1.0	0.95	1		assigned	
ERR8666125.617391	TXC038750	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	8	0.956989247311828	0.95	1		assigned	
ERR8666125.617391	TXC038751	TXG000005	TXF000007	6a226ea2c980244e02201f9b7790074c79261549d199349781eb50a0e6f7199f	3	0.9741379310344828	0.95	1		assigned	
ERR8666125.617391	TXC038752	TXG000004	TXF000002	5389f9092d116a27b9fdd409ca07c0e976fef0da37c7bfb55742ca8a58062e84	0	1.0	0.95	1		assigned	
ERR8666125.617414	TXC038753	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	2	0.9887640449438202	0.95	1		assigned	
ERR8666125.617415	TXC038754	TXG003222	NA	90c6b85210a244e138a6d267871ebcedb55990a4e2bb65d65588c86d6befee66	0	1.0	0.95	1		below_minimum_support	
ERR8666125.617415	TXC038755	TXG007413	NA	3919e6e7212f47518c5e87fc67d13c8505ecd2ffeb8aeb9a8c80c14c94dac6b3	0	1.0	0.95	1		below_minimum_support	
ERR8666125.617415	TXC038756	TXG001614	NA	cc01de2ba5591e09478efeaba67f20cefd34ce6da9a4b48ca4de98f60a46ff62	0	1.0	0.95	1		below_minimum_support	
ERR8666125.617415	TXC038757	TXG005437	NA	fb81d40ac6d20c739b199e97f54455c9917569aea5015e41450080f43d756a40	0	1.0	0.95	1		below_minimum_support	
ERR8666125.617415	TXC038758	TXG001866	TXF000429	f2a0b19f28e5479ebbdc4e3a575b9dfb8bd33db6bdc1ddb461c74c0ed7491ee6	7	0.9713114754098361	0.95	2	TXG001870	assigned	multiple_compatible_clusters
ERR8666125.617433	TXC038759	TXG000670	TXF001120	dcb4c79e7a25ec93901f09ab847f7a804b4c8ff68ff09d5dbf3a765a85504c81	1	0.9935064935064936	0.95	1		assigned	
ERR8666125.617449	TXC038760	TXG000996	TXF000774	c55ca952726ce311076ceaf98b64f0838d11c742cb89c3e480ee1044b2147a98	1	0.9666666666666667	0.95	1		assigned	
ERR8666125.617469	TXC038761	TXG000021	TXF000006	d81530c9a80cd3e75d548b8468809c2286cd9c26cd8dfd106b9e9b4b13db6c4a	11	0.9794007490636704	0.95	2	TXG000027	assigned	multiple_compatible_clusters
ERR8666125.617476	TXC038762	TXG000013	TXF000010	707e83dffb76452f480caedfc9c6a1f8653d3fb3c41e647aa2c4cef77fab52e8	0	1.0	0.95	1		assigned	
ERR8666125.617491	TXC038763	TXG001384	NA	2c56eaa91bfec20f3f682e291548ffb78bb912406f23ed10e1933cfaded56e5a	0	1.0	0.95	1		below_minimum_support	
ERR8666125.617491	TXC038764	TXG001460	TXF001385	ed191af058109fde4b324f19979db1d102da6563c2c2cec4d7000de399bc61db	0	1.0	0.95	1		assigned	
ERR8666125.617491	TXC038765	TXG002751	TXF002126	d55219df8bfdc783234183b4bbf89c974c419ff311f716a1a788d8348a6f7726	1	0.9696969696969697	0.95	1		assigned	
ERR8666125.617543	TXC038766	TXG005407	NA	6c5a0660d1d82f148e17ee3d5872b476ad8b98b1526411fbc8a7f7bf7580dd3f	0	1.0	0.95	1		below_minimum_support	
ERR8666125.617543	TXC038767	TXG004139	NA	4a56830bf76b0cbfa21c94a80948c2642457840909187af29c49d8a78f4ec7ee	0	1.0	0.95	1		below_minimum_support	
ERR8666125.617543	TXC038768	TXG004228	NA	bf69a389db1fbe16262bc0684a5e39e7ba6ba6bfa8646140c14c6c53fc36e54c	0	1.0	0.95	1		below_minimum_support	
ERR8666125.617543	TXC038769	TXG000048	TXF000056	5ccb830a60e0931e723c5c901f7a4d18669e8932d0634ec8e020dd8fc64bc04f	1	0.9777777777777777	0.95	1		assigned	
ERR8666125.617579	TXC038770	TXG003321	NA	d311bf1481af7faa40893da8419c5d8ed0e70adab7d8568af825d8aa0362271e	0	1.0	0.95	1		below_minimum_support	
ERR8666125.617579	TXC038771	TXG000431	TXF000122	0cf3203451bd45a12f49d6b775b18b3bdb095b4037ccca3adb21f9c0130a9bfb	1	0.9953051643192489	0.95	1		assigned	
ERR8666125.617579	TXC038772	TXG000041	TXF000086	acea039df2e2b13f4a99e39601da09d6fa21f0a995d9e8fc5301fa622726dc44	0	1.0	0.95	1		assigned	
ERR8666125.617601	TXC038773	TXG000021	TXF000006	d81530c9a80cd3e75d548b8468809c2286cd9c26cd8dfd106b9e9b4b13db6c4a	3	0.9943820224719101	0.95	1		assigned	
ERR8666125.617605	TXC038774	TXG000013	TXF000010	707e83dffb76452f480caedfc9c6a1f8653d3fb3c41e647aa2c4cef77fab52e8	6	0.9831460674157303	0.95	2	TXG000011	assigned	multiple_compatible_clusters
ERR8666125.617618	TXC038775	TXG001076	TXF000077	1cea5f2f1760df058f15767f78aff904baf1c9ed00d489c767831e8b7b9590fc	10	0.9719101123595506	0.95	1		assigned	
ERR8666125.617618	TXC038776	TXG004562	NA	c00acfa42850939ef5242ce466d081af47602a95534ef1329fbb5d2384a5a6d7	4	0.9950248756218906	0.95	1		below_minimum_support	
ERR8666125.617618	TXC038777	TXG000038	TXF000030	6964b7063595b09ddab56ac73cb668e3a0966014cf01e585167f67ae21435e5b	3	0.9831460674157303	0.95	1		assigned	
ERR8666125.617618	TXC038778	TXG004562	NA	c00acfa42850939ef5242ce466d081af47602a95534ef1329fbb5d2384a5a6d7	13	0.9838308457711443	0.95	1		below_minimum_support	
ERR8666125.617618	TXC038779	TXG004348	NA	ee97b3613ad508ade46f18c44d2865b475d95240826adeb1cf7ce4d9bcd3af51	0	1.0	0.95	1		below_minimum_support	
ERR8666125.617621	TXC038780	TXG000021	TXF000006	d81530c9a80cd3e75d548b8468809c2286cd9c26cd8dfd106b9e9b4b13db6c4a	1	0.99812734082397	0.95	2	TXG000027	assigned	multiple_compatible_clusters
ERR8666125.617630	TXC038781	TXG000006	TXF000003	faa289f301901f2485722e3fa59a4dce064ca40d30bd89492fa8a6ad03dce575	1	0.9943820224719101	0.95	1		assigned	
ERR8666125.617669	TXC038782	TXG004753	TXF000264	d08a5a1eadd463a5855c248ceccb22c3456100b1b2aaba7dade85083dc95a59b	0	1.0	0.95	1		assigned	
ERR8666125.617671	TXC038783	TXG000025	TXF000019	a54bc63737aeeef459b30ec94c519d51bf2767897b35be943cc07ed433a7612a	3	0.9915730337078652	0.95	1		assigned	
ERR8666125.617690	TXC038784	TXG000033	TXF000020	3e5e72e776532d170d012aa90ce1684165199f43cb9ed695eb00c0fa35722fd7	2	0.9959839357429718	0.95	1		assigned	
ERR8666125.617721	TXC038785	TXG000403	TXF001065	f60a6e7d326b5e8a0139c83b20094761f8a6e5ce0adafcacf5290dee35964899	0	1.0	0.95	1		assigned	
ERR8666125.617738	TXC038786	TXG007047	NA	7b7c1ceedd70c73a69d16e2f334df71afc06254eae3cf1faae8b4c3030a02ce4	0	1.0	0.95	1		below_minimum_support	
ERR8666125.617769	TXC038787	TXG000011	TXF000004	440c385d92e0d38b6ca4ffb5c7370fe17fda86299a0f9e21457cad332ad45957	4	0.9887640449438202	0.95	1		assigned	
ERR8666125.617780	TXC038788	TXG000006	TXF000003	faa289f301901f2485722e3fa59a4dce064ca40d30bd89492fa8a6ad03dce575	0	1.0	0.95	1		assigned	
ERR8666125.617795	TXC038789	TXG000021	TXF000006	d81530c9a80cd3e75d548b8468809c2286cd9c26cd8dfd106b9e9b4b13db6c4a	10	0.9812734082397003	0.95	2	TXG000027	assigned	multiple_compatible_clusters
ERR8666125.617810	TXC038790	TXG000012	TXF000016	1102da96fb2e3936072296261f9dd70ddab0d82085d9a84342b355444aa4f638	3	0.9741379310344828	0.95	1		assigned	
ERR8666125.617810	TXC038791	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	0	1.0	0.95	1		assigned	
ERR8666125.617810	TXC038792	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	3	0.9837837837837837	0.95	1		assigned	
ERR8666125.617822	TXC038793	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	6	0.9662921348314607	0.95	2	TXG000006	assigned	multiple_compatible_clusters
ERR8666125.617824	TXC038794	TXG000975	TXF002008	2ae70fe0032119aa3090ba6f6595ed6bf9f8b976f273020b29327a73e7fcf9a3	0	1.0	0.95	1		assigned	
ERR8666125.617891	TXC038795	TXG006513	NA	111cec1db1a280627a3e337d8c57a152562f6af313a0912c1ee450dcec898b82	0	1.0	0.95	1		below_minimum_support	
ERR8666125.617891	TXC038796	TXG000835	TXF000089	f186ea81f85a06fc80fa354d03475448354e3cb3ccc4881ba4f12fe020904e2c	4	0.9512195121951219	0.95	1		assigned	
ERR8666125.617926	TXC038797	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	0	1.0	0.95	1		assigned	
ERR8666125.617926	TXC038798	TXG004695	TXF001557	f12ee0ec94c56333995cd6c6560cd3fff7eb4003df1a5ca02c246de105f41a80	18	0.9712460063897763	0.95	1		assigned	
ERR8666125.617926	TXC038799	TXG000009	TXF000013	230fa70872908ad34f137103841ef4e441aa5f145c7e6f629314566fed0f6bd1	2	0.987012987012987	0.95	1		assigned	
ERR8666125.617926	TXC038800	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	4	0.9783783783783784	0.95	1		assigned	
ERR8666125.617926	TXC038801	TXG000009	TXF000013	230fa70872908ad34f137103841ef4e441aa5f145c7e6f629314566fed0f6bd1	2	0.987012987012987	0.95	1		assigned	
ERR8666125.618023	TXC038802	TXG001122	TXF000593	24a18560f46194179bfb251ca83e23452b147ea42b7cfcc903c34e221375b969	1	0.9970588235294118	0.95	1		assigned	
ERR8666125.618060	TXC038803	TXG000021	TXF000006	d81530c9a80cd3e75d548b8468809c2286cd9c26cd8dfd106b9e9b4b13db6c4a	3	0.9943820224719101	0.95	2	TXG000027	assigned	multiple_compatible_clusters
ERR8666125.618103	TXC038804	TXG001176	TXF001684	3f65183c879e39f9f5b51757e2af38eaef769c6143e14c9ed5c21fe5c966cbfc	4	0.9619047619047619	0.95	1		assigned	
ERR8666125.618106	TXC038805	TXG003914	NA	852963e3ac86013b153d1fc0299c2cf08b0cf3d34ecf272ff32b4c02458752d0	0	1.0	0.95	1		below_minimum_support	
ERR8666125.618106	TXC038806	TXG000528	TXF001325	6eb54892af0f50470722c8a9439da9612704a10adf49925eb332b3f99cf53cbe	0	1.0	0.95	1		assigned	
ERR8666125.618106	TXC038807	TXG003174	TXF000343	0bbcebacd1402226545187313297a6e36cfda1f8a1e60c49cb6c44586f62cc03	4	0.963302752293578	0.95	1		assigned	
ERR8666125.618106	TXC038808	TXG001432	TXF001867	48a71fd51c12538e5b07e796e947879d1b4e127b9927053180c8479ede6c0bd3	0	1.0	0.95	1		assigned	
ERR8666125.618118	TXC038809	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	3	0.9838709677419355	0.95	1		assigned	
ERR8666125.618118	TXC038810	TXG000004	TXF000002	5389f9092d116a27b9fdd409ca07c0e976fef0da37c7bfb55742ca8a58062e84	0	1.0	0.95	1		assigned	
ERR8666125.618118	TXC038811	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	8	0.956989247311828	0.95	1		assigned	
ERR8666125.618118	TXC038812	TXG000004	TXF000002	5389f9092d116a27b9fdd409ca07c0e976fef0da37c7bfb55742ca8a58062e84	3	0.9903846153846154	0.95	1		assigned	
ERR8666125.618118	TXC038813	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	8	0.956989247311828	0.95	1		assigned	
ERR8666125.618118	TXC038814	TXG000024	TXF000022	960b0fc1521824726ded1f2903617618cb7fb8a1e70dc5620902427a5d1d1733	0	1.0	0.95	1		assigned	
ERR8666125.618144	TXC038815	TXG000009	TXF000013	230fa70872908ad34f137103841ef4e441aa5f145c7e6f629314566fed0f6bd1	0	1.0	0.95	1		assigned	
ERR8666125.618144	TXC038816	TXG000008	TXF000014	7207189a3d19308060be7b5ea0e462c3c4e75665de4242ad54422de22b6cd48a	0	1.0	0.95	1		assigned	
ERR8666125.618163	TXC038817	TXG005095	NA	27e830b082763983fdefe1a1bccb7c2a4041f54dea1d11bce38f03f9c0d75057	4	0.9746835443037974	0.95	2	TXG001802	below_minimum_support	multiple_compatible_clusters
ERR8666125.618187	TXC038818	TXG006906	NA	07fd8944aaa54471ca5397eb041b6b9548bc64ee3501c7a50925169e027cf904	0	1.0	0.95	1		below_minimum_support	
ERR8666125.618230	TXC038819	TXG000062	TXF000046	8db854cf0b5f6016671ea9e40e73272743e2ae93f2ffd9f7113c694c8f7c57e2	2	0.9847328244274809	0.95	1		assigned	
ERR8666125.618230	TXC038820	TXG000134	TXF000118	a803cac257619dafa97f278f5e824d1ccf351da8021e903363ef21d31278ebf3	1	0.98	0.95	1		assigned	
ERR8666125.618240	TXC038821	TXG000055	TXF000068	52e934254ad72a571d151144c0f96d5213b54c1720927d4c6c92deddc73ddc98	2	0.9622641509433962	0.95	1		assigned	
ERR8666125.618263	TXC038822	TXG002306	TXF001879	11d1f31dcfe91bebb5afa31c1a41421b3c4aba0502bf64febe64941ef33def5e	1	0.9866666666666667	0.95	1		assigned	
ERR8666125.618263	TXC038823	TXG000552	TXF000295	7b914145482f63ee34b18de7abdedb61ff512f15ce4711fabb07384796c70648	2	0.9743589743589743	0.95	1		assigned	
ERR8666125.618276	TXC038824	TXG004261	NA	841382af5107df22ee5fa86e4b0da7a4d54f4f22bf49cf5d11c03222d2ed4d9a	0	1.0	0.95	1		below_minimum_support	
ERR8666125.618277	TXC038825	TXG003176	TXF001689	d2275b539a36b6854452683b511daa6745452ba39b389b339a50bd0f2cc48490	2	0.9814814814814815	0.95	1		assigned	
ERR8666125.618286	TXC038826	TXG000011	TXF000004	440c385d92e0d38b6ca4ffb5c7370fe17fda86299a0f9e21457cad332ad45957	0	1.0	0.95	1		assigned	
ERR8666125.618288	TXC038827	TXG000140	TXF000331	262006ef3a4022234d888ecbd616b1b2b38ced2c1db80285e56bb8d83e29949e	0	1.0	0.95	1		assigned	
ERR8666125.618304	TXC038828	TXG000006	TXF000003	faa289f301901f2485722e3fa59a4dce064ca40d30bd89492fa8a6ad03dce575	0	1.0	0.95	1		assigned	
ERR8666125.618317	TXC038829	TXG000013	TXF000010	707e83dffb76452f480caedfc9c6a1f8653d3fb3c41e647aa2c4cef77fab52e8	0	1.0	0.95	1		assigned	
ERR8666125.618335	TXC038830	TXG000263	TXF000535	62203bbbd32c96e84869256d37a2a90fc94270b997dadbae757c9eb551799816	0	1.0	0.95	1		assigned	
ERR8666125.618361	TXC038831	TXG000716	TXF000198	6a0ea5a444528fa30e46e335db27068571b31fa42487c95b47ebe2ddd87b4048	3	0.9848484848484849	0.95	1		assigned	
