read_id	length_bp	gc_bin_5pct	max_purine_pyrimidine_bin_5pct	any_alignment_span_bp	primary_span_bp	primary_mapq20_span_bp	primary_organelle_span_bp	primary_other_reference_span_bp	primary_rows	secondary_rows	organelle_primary_rows	primary_compartment_overlap_bp
ERR6210723.718798	14908	7	10	14908	14908	14908	0	14908	1	0	0	0
ERR6210723.718915	16859	7	10	16859	16859	16859	0	16859	1	0	0	0
ERR6210723.719110	15794	9	10	15794	15794	0	15794	0	1	1	1	0
ERR6210723.719218	14524	7	10	14524	14524	14524	14524	0	1	0	1	0
ERR6210723.719258	15850	7	10	15850	15850	15850	0	15850	1	0	0	0
ERR6210723.719542	11882	6	10	11876	11876	11876	0	11876	1	0	0	0
ERR6210723.71967	13826	6	10	13826	13826	13826	13826	0	1	0	1	0
ERR6210723.719686	15530	6	10	15530	15530	15530	0	15530	1	0	0	0
ERR6210723.71970	14323	6	10	14323	14323	14323	14323	0	1	0	1	0
ERR6210723.719734	15056	7	10	15055	15055	15055	0	15055	1	0	0	0
ERR6210723.719793	15644	6	10	15640	15640	15640	0	15640	1	0	0	0
ERR6210723.720262	19361	7	10	19361	19361	19361	19361	0	1	0	1	0
ERR6210723.720358	16082	8	10	16082	16082	0	16082	0	1	1	1	0
ERR6210723.720402	14729	7	10	14729	14729	14729	0	14729	1	0	0	0
ERR6210723.72053	17084	6	10	17084	17084	17084	0	17084	1	0	0	0
ERR6210723.720585	15108	6	10	15107	15107	15107	0	15107	1	0	0	0
ERR6210723.720743	16688	8	10	16686	16686	0	16686	0	1	1	1	0
ERR6210723.720758	15267	7	11	15267	15267	15267	0	15267	1	0	0	0
ERR6210723.720889	15018	7	10	15018	15018	15018	15018	0	1	0	1	0
ERR6210723.721188	16547	6	10	16547	16547	16547	16547	0	1	0	1	0
ERR6210723.721210	17995	6	10	17995	17995	17995	17995	0	1	0	1	0
ERR6210723.721314	16507	6	10	16507	16507	16507	16507	0	1	0	1	0
ERR6210723.721455	16389	7	10	16389	16389	16389	0	16389	1	0	0	0
ERR6210723.721569	16637	7	10	16637	16637	16637	0	16637	1	0	0	0
ERR6210723.72162	14960	6	10	14960	14960	14960	0	14960	1	0	0	0
ERR6210723.721888	14561	7	10	14561	14561	14561	0	14561	1	0	0	0
ERR6210723.72193	14277	7	10	14277	14277	14277	0	14277	1	0	0	0
ERR6210723.722043	18437	6	10	18433	18433	18433	18433	0	1	0	1	0
ERR6210723.722150	15499	6	10	15499	15499	15499	0	15499	1	0	0	0
ERR6210723.722286	16724	7	10	16724	16724	16724	0	16724	1	0	0	0
ERR6210723.722354	15168	7	10	15168	15168	15168	0	15168	1	0	0	0
ERR6210723.722680	17186	7	10	17186	17186	17186	0	17186	1	0	0	0
ERR6210723.722704	18345	6	10	18345	18345	18345	0	18345	1	0	0	0
ERR6210723.722717	14424	5	10	14424	14424	14424	0	14424	1	0	0	0
ERR6210723.722720	17153	6	10	17153	17153	17153	0	17153	1	0	0	0
ERR6210723.722900	18561	7	10	18561	18561	18561	0	18561	1	0	0	0
ERR6210723.723212	18113	7	10	18113	18113	18113	0	18113	1	0	0	0
ERR6210723.723240	14340	7	10	14340	14340	14340	0	14340	1	0	0	0
ERR6210723.723403	14690	6	10	14690	14690	14690	14690	0	1	0	1	0
ERR6210723.723431	17770	6	10	17770	17770	17770	0	17770	1	0	0	0
ERR6210723.723465	18424	6	10	18419	18419	18419	0	18419	1	0	0	0
ERR6210723.723577	17417	5	10	17417	17417	17417	17417	0	1	0	1	0
ERR6210723.723832	16710	7	10	16710	16710	16710	16710	0	1	0	1	0
ERR6210723.72386	14841	7	10	14841	14841	14841	0	14841	1	0	0	0
ERR6210723.723863	15185	7	10	15185	15185	15185	0	15185	1	0	0	0
ERR6210723.723996	16885	8	10	16881	16881	16881	16881	0	1	0	1	0
ERR6210723.724000	15864	7	10	15860	15860	15860	0	15860	1	0	0	0
ERR6210723.72408	17862	6	10	17862	17862	17862	0	17862	1	0	0	0
ERR6210723.724128	16162	8	10	16160	16160	16160	0	16160	1	0	0	0
ERR6210723.724407	15174	6	10	15174	15174	15174	0	15174	1	0	0	0
ERR6210723.72458	15629	7	10	15629	15629	15629	0	15629	1	0	0	0
ERR6210723.7247	15696	7	10	15689	15689	15689	0	15689	1	0	0	0
ERR6210723.724703	16974	7	10	16974	16974	16974	0	16974	1	0	0	0
ERR6210723.724847	14743	6	10	14743	14743	14743	14743	0	1	0	1	0
ERR6210723.724873	18113	7	10	18113	18113	18113	0	18113	1	0	0	0
ERR6210723.724980	15520	7	10	15520	15520	15520	0	15520	1	0	0	0
ERR6210723.725022	15166	6	10	15166	15166	15166	15166	0	1	0	1	0
ERR6210723.72505	15698	8	10	15698	15698	15698	0	15698	1	0	0	0
ERR6210723.725108	17578	7	10	17578	17578	17578	0	17578	1	0	0	0
ERR6210723.725109	14768	7	10	14768	14768	14768	0	14768	1	0	0	0
ERR6210723.725114	18062	7	11	18062	18062	18062	0	18062	1	0	0	0
ERR6210723.725174	14734	10	10	14734	14734	0	0	14734	1	5	0	0
ERR6210723.725398	14066	7	10	14066	14066	14066	0	14066	1	0	0	0
ERR6210723.725438	15519	6	10	15519	15519	15519	0	15519	1	0	0	0
ERR6210723.725513	14969	6	10	14968	14968	14968	0	14968	1	0	0	0
ERR6210723.725663	13792	8	10	13789	12620	0	0	12620	1	1	0	0
ERR6210723.725862	14711	7	10	14711	14711	14711	0	14711	1	0	0	0
ERR6210723.726164	14859	6	10	14859	14859	14859	0	14859	1	0	0	0
ERR6210723.726188	16054	7	10	16054	16054	16054	0	16054	1	0	0	0
ERR6210723.72630	8034	6	10	8031	8031	8031	8031	0	1	0	1	0
ERR6210723.726404	14261	6	10	14261	14261	14261	0	14261	1	0	0	0
ERR6210723.726463	18067	7	10	18066	18066	18066	18066	0	1	0	1	0
ERR6210723.726523	14222	7	10	14222	14222	14222	0	14222	1	0	0	0
ERR6210723.727197	16433	6	10	16433	16433	16433	16433	0	1	0	1	0
ERR6210723.727211	18640	7	10	18634	18634	18634	0	18634	1	0	0	0
ERR6210723.727317	15716	6	10	15714	15714	15714	0	15714	1	0	0	0
ERR6210723.727504	15741	7	10	15741	15741	15741	0	15741	1	0	0	0
ERR6210723.727528	15746	7	11	15746	15746	15746	0	15746	1	0	0	0
ERR6210723.727938	13973	10	11	13967	13967	0	0	13967	1	5	0	0
ERR6210723.72795	15008	6	10	15008	15008	15008	0	15008	1	0	0	0
ERR6210723.727958	18543	5	10	18543	18543	18543	0	18543	1	0	0	0
ERR6210723.727982	19439	7	10	19436	19436	19436	0	19436	1	0	0	0
ERR6210723.727999	15340	7	10	15339	15339	15339	0	15339	1	0	0	0
ERR6210723.728035	16423	6	10	16423	16423	16423	0	16423	1	0	0	0
ERR6210723.728076	18206	6	10	18206	18206	18206	18206	0	1	0	1	0
ERR6210723.728154	15922	6	10	15922	15922	15922	0	15922	1	0	0	0
ERR6210723.728448	14675	8	10	14675	14675	0	14675	0	1	1	1	0
ERR6210723.728544	13841	7	10	13841	13841	13841	0	13841	1	0	0	0
ERR6210723.728549	14039	7	10	14039	14039	14039	0	14039	1	0	0	0
ERR6210723.728794	19042	7	10	19042	19042	19042	0	19042	1	0	0	0
ERR6210723.728866	14045	8	10	14045	14045	0	14045	0	1	1	1	0
ERR6210723.728871	16667	6	10	16666	16666	16666	0	16666	1	0	0	0
ERR6210723.729018	14251	7	10	14251	14251	14251	0	14251	1	0	0	0
ERR6210723.729530	15369	7	10	15367	15367	15367	0	15367	1	0	0	0
ERR6210723.729589	15608	10	10	15605	15235	0	0	15235	1	5	0	0
ERR6210723.729610	14734	7	10	14734	14734	14734	0	14734	1	0	0	0
ERR6210723.7297	17032	5	10	17032	17032	17032	0	17032	1	0	0	0
ERR6210723.729709	14560	8	10	14557	14557	0	0	14557	1	1	0	0
ERR6210723.729869	15168	6	10	15168	15168	15168	0	15168	1	0	0	0
ERR6210723.729982	16065	7	10	16053	16053	16053	0	16053	1	0	0	0
ERR6210723.730245	14357	6	10	14357	14357	14357	0	14357	1	0	0	0
ERR6210723.730359	13991	8	10	13988	13988	13988	0	13988	1	0	0	0
ERR6210723.73048	14304	6	10	14304	14304	14304	0	14304	1	0	0	0
ERR6210723.730554	16139	7	10	16139	16139	16139	0	16139	1	0	0	0
ERR6210723.730622	15881	7	10	15859	15859	15859	15859	0	1	1	1	0
ERR6210723.731055	14877	7	10	14877	14877	14877	0	14877	1	0	0	0
ERR6210723.731187	14452	7	10	14452	14452	14452	0	14452	1	0	0	0
ERR6210723.731299	16093	10	10	16093	16093	0	0	16093	1	5	0	0
ERR6210723.73137	17572	10	10	17572	17572	0	0	17572	1	5	0	0
ERR6210723.731374	14100	6	10	14100	14100	14100	0	14100	1	0	0	0
ERR6210723.731418	17965	7	10	17965	17965	17965	17965	0	1	0	1	0
ERR6210723.731432	15431	7	10	15431	15431	15431	0	15431	1	0	0	0
ERR6210723.731442	16090	6	10	16090	16090	16090	0	16090	1	0	0	0
ERR6210723.731757	17252	6	10	17252	17252	17252	17252	0	1	0	1	0
ERR6210723.731761	16092	6	10	16092	16092	16092	0	16092	1	0	0	0
ERR6210723.731859	8519	10	10	8519	8519	0	0	8519	1	5	0	0
ERR6210723.731922	14975	5	10	14970	14970	14970	14970	0	1	0	1	0
ERR6210723.731927	15585	7	10	15585	15585	15585	0	15585	1	0	0	0
ERR6210723.732055	15499	7	10	15499	15499	15499	0	15499	1	0	0	0
ERR6210723.732106	30830	7	10	30830	30830	0	0	30830	2	0	0	0
ERR6210723.732146	14801	6	10	14801	14801	14801	0	14801	1	0	0	0
ERR6210723.732187	16731	6	10	16731	16731	16731	0	16731	1	0	0	0
ERR6210723.732404	15362	9	10	15362	15362	0	15362	0	1	1	1	0
ERR6210723.73245	15404	7	10	15404	15404	15404	0	15404	1	0	0	0
ERR6210723.732483	15035	7	10	15033	15033	15033	0	15033	1	0	0	0
ERR6210723.732486	16134	7	10	16134	16134	16134	0	16134	1	0	0	0
ERR6210723.7325	16426	6	10	16426	16426	9973	16426	0	2	1	2	0
ERR6210723.732714	13792	8	10	13792	13792	13792	0	13792	1	1	0	0
ERR6210723.732756	18988	7	10	18988	18988	18988	0	18988	1	0	0	0
ERR6210723.732775	16356	7	10	16356	16356	16356	0	16356	1	0	0	0
ERR6210723.73278	16885	6	10	16884	16884	16884	0	16884	1	0	0	0
ERR6210723.732992	14760	7	10	14760	14760	14760	0	14760	1	0	0	0
ERR6210723.733156	15793	7	10	15793	15793	15793	0	15793	1	0	0	0
ERR6210723.733195	17811	6	10	17811	17811	17811	0	17811	1	0	0	0
ERR6210723.733527	13598	6	10	13597	13597	13597	0	13597	1	0	0	0
ERR6210723.733551	13800	7	10	13800	13800	13800	0	13800	1	0	0	0
ERR6210723.733861	13702	6	10	13702	13702	13702	0	13702	1	0	0	0
ERR6210723.734306	16829	7	10	16829	16829	16829	0	16829	1	0	0	0
ERR6210723.734313	15683	7	10	15683	15683	15683	0	15683	1	0	0	0
ERR6210723.734467	13791	8	10	13791	13791	13791	0	13791	1	0	0	0
ERR6210723.734640	14497	6	10	14497	14497	14497	0	14497	1	0	0	0
ERR6210723.734711	15833	8	10	15833	15833	15833	15833	0	1	0	1	0
ERR6210723.734815	15835	7	10	15835	15835	15835	0	15835	1	0	0	0
ERR6210723.734841	15033	7	10	15033	15033	15033	15033	0	1	0	1	0
ERR6210723.734850	14590	6	10	14590	14590	14590	0	14590	1	0	0	0
ERR6210723.734974	14358	7	10	14358	14358	14358	0	14358	1	0	0	0
ERR6210723.73506	13562	6	10	13562	13562	10564	13562	0	2	1	2	0
ERR6210723.735074	14413	6	10	14413	14413	14413	0	14413	1	0	0	0
ERR6210723.735165	14632	7	10	14632	14632	14632	0	14632	1	0	0	0
ERR6210723.735271	16714	6	10	16714	16714	11071	16714	0	2	1	2	0
ERR6210723.735334	14803	7	10	14803	14803	14803	0	14803	1	0	0	0
ERR6210723.735545	15246	6	10	15246	15246	15246	0	15246	1	0	0	0
ERR6210723.735564	14396	7	10	14396	14396	14396	14396	0	1	0	1	0
ERR6210723.735677	19868	7	10	19861	19861	19861	0	19861	1	0	0	0
ERR6210723.735739	13513	9	10	13513	13513	0	13513	0	1	1	1	0
ERR6210723.735805	17165	7	11	17165	17165	17165	0	17165	1	0	0	0
ERR6210723.735837	15026	5	10	15019	15019	15019	0	15019	1	0	0	0
ERR6210723.735875	15596	8	10	15591	15591	15591	15591	0	1	0	1	0
ERR6210723.73589	5262	7	10	5262	5262	5262	5262	0	1	0	1	0
ERR6210723.735949	14966	7	10	14966	14966	14966	0	14966	1	0	0	0
ERR6210723.736152	16872	6	10	16872	16872	16872	0	16872	1	0	0	0
ERR6210723.736229	15553	6	10	15553	15553	15553	0	15553	1	0	0	0
ERR6210723.736262	15643	6	10	15643	15643	15643	0	15643	1	0	0	0
ERR6210723.736293	15754	7	10	15753	15753	15753	0	15753	1	0	0	0
ERR6210723.736375	14363	8	10	14363	14363	14363	0	14363	1	0	0	0
ERR6210723.736443	15925	8	10	15924	15924	11998	0	15924	2	2	0	0
ERR6210723.736459	19567	7	10	19567	19567	19567	0	19567	1	0	0	0
ERR6210723.736602	14643	6	10	14643	14643	14643	0	14643	1	0	0	0
ERR6210723.736630	18822	6	10	18822	18822	18822	18822	0	1	0	1	0
ERR6210723.736808	14204	7	10	14204	14204	14204	0	14204	1	0	0	0
ERR6210723.736839	17935	7	10	17935	17935	17935	0	17935	1	0	0	0
ERR6210723.737177	17176	6	10	17173	17173	17173	0	17173	1	0	0	0
ERR6210723.737227	14692	7	10	14692	14692	14692	0	14692	1	0	0	0
ERR6210723.737395	14557	6	10	14557	14557	14557	0	14557	1	0	0	0
ERR6210723.737540	17049	6	10	17049	17049	17049	0	17049	1	0	0	0
ERR6210723.73777	16842	7	10	16842	16842	16842	0	16842	1	0	0	0
ERR6210723.737846	14260	7	11	14256	14256	14256	0	14256	1	0	0	0
ERR6210723.737867	15458	7	10	15458	15458	15458	0	15458	1	0	0	0
ERR6210723.737911	15977	8	10	15977	15977	15977	15977	0	1	1	1	0
ERR6210723.737928	14727	7	10	14724	14724	14724	0	14724	1	0	0	0
ERR6210723.73798	5521	6	10	5521	5521	5521	0	5521	1	0	0	0
ERR6210723.73809	15185	7	10	15183	15183	15183	0	15183	1	0	0	0
ERR6210723.738380	16865	8	10	16865	16865	16865	0	16865	1	0	0	0
ERR6210723.73845	14340	8	10	14339	14339	0	14339	0	1	1	1	0
ERR6210723.738480	14601	7	10	14601	14601	14601	0	14601	1	0	0	0
ERR6210723.738568	14986	7	10	14986	14986	14986	0	14986	1	0	0	0
ERR6210723.738726	16043	7	10	16043	16043	16043	0	16043	1	0	0	0
ERR6210723.738976	15667	6	10	15667	15667	15667	0	15667	1	0	0	0
ERR6210723.73912	16813	7	10	16813	16813	16813	0	16813	1	0	0	0
ERR6210723.739156	15303	7	10	15302	15302	15302	0	15302	1	0	0	0
ERR6210723.739351	14562	7	10	14562	14562	14562	0	14562	1	0	0	0
ERR6210723.739536	15278	6	10	15278	15278	8844	15278	0	2	1	2	0
ERR6210723.739581	15758	7	11	15755	15755	15755	0	15755	1	0	0	0
ERR6210723.73962	14367	7	11	14366	14366	14366	0	14366	1	0	0	0
ERR6210723.739645	14849	6	10	14849	14849	14849	0	14849	1	0	0	0
ERR6210723.739656	14621	7	10	14621	14621	14621	14621	0	1	0	1	0
ERR6210723.739686	16701	6	10	16701	16701	16701	0	16701	1	0	0	0
ERR6210723.739779	15794	7	10	15794	15794	15794	0	15794	1	0	0	0
ERR6210723.739902	14623	7	10	14623	14623	14623	0	14623	1	0	0	0
ERR6210723.740051	15879	7	10	15879	15879	15879	0	15879	1	0	0	0
ERR6210723.740303	18656	7	10	18656	18656	18656	0	18656	1	0	0	0
ERR6210723.740324	14321	7	10	14321	14321	14321	0	14321	1	0	0	0
ERR6210723.740405	18351	6	10	18347	18347	18347	18347	0	1	0	1	0
ERR6210723.740813	15462	8	10	15456	15455	0	0	15455	1	2	0	0
ERR6210723.740955	19364	6	10	19363	19363	19363	0	19363	1	0	0	0
ERR6210723.741119	14858	7	10	14858	14858	3945	14858	0	2	1	2	0
ERR6210723.741184	15559	7	10	15559	15559	15559	0	15559	1	0	0	0
ERR6210723.741221	17055	6	10	17052	17052	12775	17052	0	2	1	2	0
ERR6210723.741271	13869	7	10	13869	13869	13869	0	13869	1	0	0	0
ERR6210723.741386	17689	6	10	17689	17689	17689	0	17689	1	0	0	0
ERR6210723.741404	15956	6	10	15956	15956	15956	0	15956	1	0	0	0
ERR6210723.741470	16527	7	11	16524	16524	16524	0	16524	1	0	0	0
ERR6210723.741500	14766	7	11	14766	14766	14766	0	14766	1	0	0	0
ERR6210723.741550	15295	7	11	15291	15291	15291	0	15291	1	0	0	0
ERR6210723.741630	13923	6	10	13923	13923	13923	13923	0	1	0	1	0
ERR6210723.741650	15006	8	10	15006	15006	15006	0	15006	1	5	0	0
ERR6210723.741847	17194	7	10	17194	17194	17194	0	17194	1	0	0	0
ERR6210723.741962	16338	6	10	16337	16337	16337	0	16337	1	0	0	0
ERR6210723.742102	13823	6	10	13823	13823	13823	13823	0	1	0	1	0
ERR6210723.742387	14852	7	10	14852	14852	14852	0	14852	1	0	0	0
ERR6210723.742411	15476	6	10	15476	15476	15476	0	15476	1	0	0	0
ERR6210723.7426	17031	7	10	17031	17031	17031	0	17031	1	0	0	0
ERR6210723.742609	14073	6	10	14073	14073	14073	0	14073	1	0	0	0
ERR6210723.742725	16667	7	10	16667	16667	16667	0	16667	1	0	0	0
ERR6210723.742789	15002	7	10	15002	15002	15002	15002	0	1	0	1	0
ERR6210723.742933	15124	7	10	15124	15124	15124	0	15124	1	0	0	0
ERR6210723.743099	16820	6	10	16820	16820	16820	16820	0	1	0	1	0
ERR6210723.74313	18682	7	10	18682	18682	18682	0	18682	1	0	0	0
ERR6210723.743136	13696	7	10	13689	13689	13689	0	13689	1	0	0	0
ERR6210723.743163	17682	6	10	17682	17682	17682	17682	0	1	0	1	0
ERR6210723.743237	14045	10	11	14045	14045	0	0	14045	1	5	0	0
ERR6210723.743247	18000	6	10	17988	17988	17988	17988	0	1	0	1	0
ERR6210723.743292	14989	10	10	14989	14989	14989	0	14989	1	5	0	0
ERR6210723.743295	14165	8	10	14165	14165	14165	0	14165	1	0	0	0
ERR6210723.743527	17402	7	10	17402	17402	17402	0	17402	1	0	0	0
ERR6210723.743553	16598	7	10	16598	16598	16598	16598	0	1	0	1	0
ERR6210723.743717	15916	7	10	15916	15916	15916	15916	0	1	0	1	0
ERR6210723.743730	19263	7	10	19263	19263	19263	0	19263	1	0	0	0
ERR6210723.743741	16039	6	10	16039	16039	16039	0	16039	1	0	0	0
ERR6210723.743933	14971	7	10	14971	14971	14971	0	14971	1	0	0	0
ERR6210723.744273	16731	7	10	16731	16731	16731	0	16731	1	0	0	0
ERR6210723.744284	19858	7	10	19858	19858	19858	0	19858	1	0	0	0
ERR6210723.744321	14838	7	10	14838	14838	0	14838	0	1	1	1	0
ERR6210723.744374	14665	7	10	14665	14665	14665	0	14665	1	0	0	0
ERR6210723.744401	15472	6	10	15472	15472	15472	0	15472	1	0	0	0
ERR6210723.744500	16376	7	10	16376	16376	16376	0	16376	1	0	0	0
ERR6210723.744502	14120	7	10	14120	14120	14120	14120	0	1	0	1	0
ERR6210723.744609	18685	6	10	18685	18685	18685	18685	0	1	0	1	0
ERR6210723.744614	15131	8	10	15131	15131	15131	0	15131	1	0	0	0
ERR6210723.744700	15504	7	10	15504	15504	15504	0	15504	1	0	0	0
ERR6210723.74494	7576	10	11	7576	7576	0	7576	0	1	1	1	0
ERR6210723.745169	14199	6	10	14199	14199	14199	0	14199	1	0	0	0
ERR6210723.745304	7759	5	10	7759	7759	7759	7759	0	1	0	1	0
ERR6210723.745389	15164	8	10	15164	15164	15164	15164	0	1	0	1	0
ERR6210723.74555	15722	6	10	15722	15722	15722	0	15722	1	0	0	0
ERR6210723.745593	15389	7	10	15389	15389	15389	0	15389	1	0	0	0
ERR6210723.745807	14740	7	10	14739	14739	14739	0	14739	1	0	0	0
ERR6210723.745913	14603	8	10	14603	14603	14603	14603	0	1	0	1	0
ERR6210723.745947	17211	7	11	17209	17209	17209	0	17209	1	0	0	0
ERR6210723.745983	13757	7	10	13757	13757	13757	0	13757	1	0	0	0
ERR6210723.746366	16557	7	10	16557	16557	16557	0	16557	1	0	0	0
ERR6210723.746385	15065	7	10	15065	15065	5609	15065	0	2	1	2	0
ERR6210723.746493	15814	7	11	15814	15814	15814	0	15814	1	0	0	0
ERR6210723.746571	16384	7	10	16382	16382	16382	0	16382	1	0	0	0
ERR6210723.746595	16973	6	10	16973	16973	16973	0	16973	1	0	0	0
ERR6210723.74662	14726	6	10	14720	14720	14720	0	14720	1	0	0	0
ERR6210723.746699	20108	6	10	20108	20108	20108	20108	0	1	0	1	0
ERR6210723.746731	17394	6	10	17394	17394	17394	17394	0	1	0	1	0
ERR6210723.746752	14282	6	10	14282	14282	14282	0	14282	1	0	0	0
ERR6210723.746835	14607	7	10	14607	14607	14607	0	14607	1	0	0	0
ERR6210723.746870	15178	6	10	15178	15178	15178	0	15178	1	0	0	0
ERR6210723.746982	13760	7	10	13760	13760	13760	0	13760	1	0	0	0
ERR6210723.746992	14415	6	10	14415	14415	14415	0	14415	1	0	0	0
ERR6210723.747201	13964	6	10	13964	13964	13964	0	13964	1	0	0	0
ERR6210723.747374	14933	7	11	14933	14933	14933	0	14933	1	0	0	0
ERR6210723.747685	14894	6	10	14894	14894	14894	0	14894	1	0	0	0
ERR6210723.747840	18256	7	10	18256	18256	18256	0	18256	1	0	0	0
ERR6210723.747865	6517	6	10	6517	6517	6517	0	6517	1	0	0	0
ERR6210723.747917	16581	6	10	16566	16566	16566	0	16566	1	0	0	0
ERR6210723.747981	15135	8	10	15135	15135	15135	0	15135	1	0	0	0
ERR6210723.748170	15180	7	10	15180	15180	15180	0	15180	1	0	0	0
ERR6210723.748277	15899	7	10	15899	15899	15899	0	15899	1	0	0	0
ERR6210723.748340	15883	7	10	15883	15883	15883	0	15883	1	0	0	0
ERR6210723.74853	15693	7	11	15691	15691	15691	0	15691	1	0	0	0
ERR6210723.7488	19510	7	10	19510	19510	19510	19510	0	1	0	1	0
ERR6210723.748877	15024	6	10	15024	15024	15024	0	15024	1	0	0	0
ERR6210723.749136	14742	8	10	14742	14742	14742	0	14742	1	1	0	0
ERR6210723.749190	12586	6	10	12581	12581	12581	0	12581	1	0	0	0
ERR6210723.749466	16449	6	10	16449	16449	16449	16449	0	1	0	1	0
ERR6210723.749599	14561	7	10	14561	14561	14561	14561	0	1	0	1	0
ERR6210723.749731	14325	6	10	14325	14325	7948	14325	0	2	1	2	0
ERR6210723.74984	17224	6	10	17224	17224	17224	0	17224	1	0	0	0
ERR6210723.749845	15453	8	10	15453	15453	15453	0	15453	1	5	0	0
ERR6210723.749902	15946	6	10	15946	15946	15946	15946	0	1	0	1	0
ERR6210723.749969	16677	6	10	16677	16677	16677	0	16677	1	0	0	0
ERR6210723.750027	15912	8	10	15912	15912	15912	15912	0	1	0	1	0
ERR6210723.750056	14943	7	10	14943	14943	14943	14943	0	1	0	1	0
ERR6210723.750205	14896	7	11	14896	14896	14896	0	14896	1	0	0	0
ERR6210723.750301	15842	7	10	15842	15842	15842	0	15842	1	0	0	0
ERR6210723.750385	14689	6	10	14689	14689	14689	0	14689	1	0	0	0
ERR6210723.750452	14099	7	10	14090	14090	14090	0	14090	1	0	0	0
ERR6210723.75055	15811	7	10	15811	15811	15811	0	15811	1	0	0	0
ERR6210723.750633	15080	7	10	15080	15080	15080	0	15080	1	0	0	0
ERR6210723.750784	18345	7	10	18345	18345	18345	18345	0	1	0	1	0
ERR6210723.75084	15651	6	10	15649	15649	15649	15649	0	1	0	1	0
ERR6210723.750979	15608	7	10	15608	15608	15608	0	15608	1	0	0	0
ERR6210723.751046	15685	9	10	15685	15685	6285	0	15685	2	2	0	0
ERR6210723.751287	14670	7	10	14670	14670	14670	14670	0	1	0	1	0
ERR6210723.751342	14262	8	10	14262	14262	14262	0	14262	1	0	0	0
ERR6210723.751409	15492	7	11	15492	15492	15492	0	15492	1	0	0	0
ERR6210723.751533	15421	6	10	15414	15414	15414	0	15414	1	0	0	0
ERR6210723.751550	16538	5	10	16538	16538	16538	16538	0	1	0	1	0
ERR6210723.751711	17189	7	10	17189	17189	17189	0	17189	1	0	0	0
ERR6210723.75173	14720	6	10	14720	14720	14720	0	14720	1	0	0	0
ERR6210723.752014	15832	6	10	15832	15832	15832	0	15832	1	0	0	0
ERR6210723.752040	16576	6	10	16576	16576	16576	0	16576	1	0	0	0
ERR6210723.752176	14477	6	10	14477	14477	14477	0	14477	1	0	0	0
ERR6210723.752258	18062	7	10	18056	18056	18056	0	18056	1	0	0	0
ERR6210723.752357	15899	7	10	15893	15893	15893	15893	0	1	0	1	0
ERR6210723.752525	16391	6	10	16390	16390	16390	16390	0	1	0	1	0
ERR6210723.752577	16360	6	10	16350	16350	16350	0	16350	1	0	0	0
ERR6210723.752763	14488	6	10	14488	14488	14488	0	14488	1	0	0	0
ERR6210723.752823	5880	6	10	5880	5880	5880	0	5880	1	0	0	0
ERR6210723.753054	15829	7	10	15829	15829	15829	0	15829	1	0	0	0
ERR6210723.753298	14987	7	10	14987	14987	14987	0	14987	1	0	0	0
ERR6210723.753351	16740	6	10	16740	16740	16740	0	16740	1	0	0	0
ERR6210723.753388	14274	7	10	14271	14271	14271	0	14271	1	0	0	0
ERR6210723.753744	15008	6	10	15006	15006	15006	0	15006	1	0	0	0
ERR6210723.753892	14576	7	10	14576	14576	14576	0	14576	1	0	0	0
ERR6210723.754085	14276	7	10	14276	14276	14276	14276	0	1	0	1	0
ERR6210723.754167	17182	6	10	17181	17181	17181	0	17181	1	0	0	0
ERR6210723.75420	14860	7	11	14860	14860	14860	0	14860	1	0	0	0
ERR6210723.754219	15283	6	10	15283	15283	15283	15283	0	1	0	1	0
ERR6210723.754341	16543	7	10	16543	16543	16543	0	16543	1	0	0	0
ERR6210723.754481	15931	8	10	15931	15931	0	0	15931	1	1	0	0
ERR6210723.754684	16999	6	10	16999	16999	16999	0	16999	1	0	0	0
ERR6210723.754694	17114	7	10	17114	17114	17114	0	17114	1	0	0	0
ERR6210723.754904	15865	7	10	15864	15864	15864	0	15864	1	0	0	0
ERR6210723.754977	15571	6	10	15571	15571	15571	15571	0	1	0	1	0
ERR6210723.755061	15926	5	10	15926	15926	15926	15926	0	1	0	1	0
ERR6210723.755110	14999	6	10	14999	14999	14999	14999	0	1	0	1	0
ERR6210723.755127	14560	6	10	14560	14560	14560	0	14560	1	0	0	0
ERR6210723.755273	15497	7	10	15492	15492	4686	15492	0	2	1	2	0
ERR6210723.755367	14386	7	10	14386	14386	14386	0	14386	1	0	0	0
ERR6210723.75545	16800	6	10	16797	16797	16797	0	16797	1	0	0	0
ERR6210723.755770	15626	7	10	15626	15626	15626	0	15626	1	0	0	0
ERR6210723.755870	16563	6	10	16549	16549	16549	0	16549	1	0	0	0
ERR6210723.756042	15206	7	10	15205	15205	15205	0	15205	1	0	0	0
ERR6210723.756161	15640	6	10	15640	15640	15640	0	15640	1	0	0	0
ERR6210723.756244	14764	7	10	14764	14764	14764	0	14764	1	0	0	0
ERR6210723.756404	16739	6	10	16739	16739	16739	16739	0	1	0	1	0
ERR6210723.756483	17451	7	10	17451	17451	17451	0	17451	2	0	0	0
ERR6210723.756734	16389	7	10	16389	16389	16389	0	16389	1	0	0	0
ERR6210723.756890	17805	6	10	17805	17805	17805	0	17805	1	0	0	0
ERR6210723.756964	16319	6	10	16261	16261	16261	16261	0	1	0	1	0
ERR6210723.757210	15541	7	10	15541	15541	15541	0	15541	1	0	0	0
