family_id	monomer_id	monomer_length_bp	consensus_md5	gc_fraction	support_read_count	support_span_bp	mean_identity	low_complexity_flag	confidence	warning
TXF000807	TXM000807	52	7bcb2eadd062ccc6ba350173034b7fe5	0.3846	6	878	0.7955	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000018-TXF000807;possible_higher_order_or_partial:TXF000056-TXF000807;possible_higher_order_or_partial:TXF000160-TXF000807;possible_higher_order_or_partial:TXF000203-TXF000807;possible_higher_order_or_partial:TXF000288-TXF000807;possible_higher_order_or_partial:TXF000293-TXF000807;possible_higher_order_or_partial:TXF000311-TXF000807;possible_higher_order_or_partial:TXF000375-TXF000807;possible_higher_order_or_partial:TXF000530-TXF000807;possible_higher_order_or_partial:TXF000608-TXF000807;possible_higher_order_or_partial:TXF000807-TXF001014
TXF000808	TXM000808	35	ff370efe6cc3f35bb198743294bff82a	0.4286	6	870	0.8970	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000809	TXM000809	44	8c67552a313564b635132938b6dc4d58	0.4318	6	854	0.8005	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000011-TXF000809;possible_higher_order_or_partial:TXF000066-TXF000809
TXF000810	TXM000810	44	719cff9352db46596e605c1c1ee39848	0.4318	6	852	0.8389	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000811	TXM000811	32	4ca56af2e78e152f7d09053c4c22d05d	0.5000	6	834	0.8623	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000812	TXM000812	35	40e910626dfa987dd6623316a85ea93b	0.4857	6	830	0.8424	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000812-TXF000815
TXF000813	TXM000813	66	856ee4033e67cbdee8aae0594722c22f	0.2727	6	826	0.9499	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000814	TXM000814	52	7e3e90f69d803bf71d788c0c4fb1ee60	0.4038	6	818	0.8508	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000815	TXM000815	36	18a4538f5612cb26da4bc2bc3d6d3a7f	0.5000	6	817	0.8261	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000812-TXF000815
TXF000816	TXM000816	63	e46e8a58ea7dbc806facc0fe31488950	0.7143	6	812	0.8548	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000817	TXM000817	59	9e14458b3d185d7e5a7310b859be185e	0.3220	6	806	0.8491	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000046-TXF000817;possible_higher_order_or_partial:TXF000099-TXF000817;possible_higher_order_or_partial:TXF000163-TXF000817;possible_higher_order_or_partial:TXF000651-TXF000817;possible_higher_order_or_partial:TXF000817-TXF001102
TXF000818	TXM000818	44	04efa60dbbf8d753eab26ceaf88b644a	0.4773	6	804	0.8219	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000818-TXF001066
TXF000819	TXM000819	64	bcb5034920e2b20619283ba67f13f30f	0.4688	6	788	0.8326	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000520-TXF000819;possible_higher_order_or_partial:TXF000615-TXF000819
TXF000820	TXM000820	49	d904486a6bddfb3105d45cbb1dd50f90	0.5102	6	780	0.8537	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000821	TXM000821	34	879f59946267a7364865826ef96401c7	0.4118	6	756	0.8210	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000018-TXF000821;possible_higher_order_or_partial:TXF000093-TXF000821;possible_higher_order_or_partial:TXF000288-TXF000821;possible_higher_order_or_partial:TXF000346-TXF000821;possible_higher_order_or_partial:TXF000763-TXF000821
TXF000822	TXM000822	39	8ed9102de323b5ef2727a6b471b7459c	0.3077	6	755	0.9452	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000823	TXM000823	62	5381bcfa967d7751da3386727425d8ba	0.7097	6	751	0.8311	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000824	TXM000824	62	d950dfbf6c1e099ff04f18f71dc461a7	0.6613	6	749	0.8417	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000275-TXF000824;possible_higher_order_or_partial:TXF000482-TXF000824;possible_higher_order_or_partial:TXF000824-TXF001130;possible_higher_order_or_partial:TXF000824-TXF001205
TXF000825	TXM000825	62	cfe8086ea43223c357fe4e616be37835	0.6613	6	749	0.8476	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000482-TXF000825;possible_higher_order_or_partial:TXF000664-TXF000825;possible_higher_order_or_partial:TXF000825-TXF001205
TXF000826	TXM000826	49	46b31f8a3c38252bc64c43bd58d4349c	0.4286	6	748	0.8871	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000024-TXF000826;possible_higher_order_or_partial:TXF000029-TXF000826;possible_higher_order_or_partial:TXF000086-TXF000826;possible_higher_order_or_partial:TXF000274-TXF000826;possible_higher_order_or_partial:TXF000637-TXF000826;possible_higher_order_or_partial:TXF000660-TXF000826;possible_higher_order_or_partial:TXF000826-TXF001009;possible_higher_order_or_partial:TXF000826-TXF001103;possible_higher_order_or_partial:TXF000826-TXF001110
TXF000827	TXM000827	46	6fc5c2788c5e929d41d0b8d68551c162	0.5000	6	748	0.8029	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000828	TXM000828	44	a6b9b1ca85c2e96d58cf5ea49187c323	0.4773	6	746	0.8210	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000095-TXF000828;possible_higher_order_or_partial:TXF000828-TXF001112
TXF000829	TXM000829	44	68d8111159f7db1a7534d8ea0926ec77	0.4318	6	739	0.8217	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000830	TXM000830	52	31cd673617289ee1c115fe44997ff5e2	0.5000	6	738	0.9577	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000831	TXM000831	60	b32f613b3c224f5db761015da32598fa	0.3333	6	731	0.9946	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000832	TXM000832	42	862de0b3da7c5a6e2026eb07b9550a55	0.2143	6	720	0.9265	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000833	TXM000833	51	556e916375f65be420a79309723dd27a	0.3137	6	718	0.8463	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000834	TXM000834	44	315c49f413ebb3e062051e6e08538ac7	0.5227	6	716	0.8095	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000835	TXM000835	44	0cb69f976650cfe2d5a8d2cfa624ba12	0.4318	6	712	0.8321	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000836	TXM000836	30	8937bc358a28360b06c952c31bb49327	0.6333	6	712	0.9223	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000837	TXM000837	55	2676925f5e6b2dd571c7c5ea66cf3038	0.4545	6	701	0.8063	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000838	TXM000838	54	da09196906f098a30c74542ef340eb94	0.4074	6	698	0.8859	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000839	TXM000839	45	d6678cb0b7226a51466620b608956a60	0.6000	6	694	0.8028	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000840	TXM000840	56	aa6d18d3c49a5818995c366f6aba629d	0.6429	6	692	0.9514	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000841	TXM000841	48	102a2bbf31c0935232aaeb628c229f3c	0.4792	6	690	0.7957	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000842	TXM000842	30	b06f3ea864f77da57464d979cf90044d	0.4333	6	684	0.9639	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000843	TXM000843	51	dcc4b8683ce437999ac2f266b573987b	0.3137	6	671	0.8270	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000844	TXM000844	53	c3ba38baeb5993675c71c1dc2592cd0d	0.3396	6	666	0.8192	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000845	TXM000845	42	295f6a6db6954e5bd955a95468f0036f	0.4524	6	660	0.8043	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000846	TXM000846	40	3a2afee1407c586e2aa6d99e882cbcb2	0.3500	6	657	0.8448	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000030-TXF000846
TXF000847	TXM000847	52	06163f4bf0341290f92a97219d575fe6	0.3846	6	654	0.8782	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000342-TXF000847
TXF000848	TXM000848	45	20857b01a791bb13a921bc86175f2570	0.2000	6	645	0.9156	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000849	TXM000849	33	250ec9d951691fce706ff57b6db02b01	0.3636	6	642	0.8800	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000850	TXM000850	43	1133a5a627c2b0347fcb9ebd66bc288e	0.3953	6	632	0.7921	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000851	TXM000851	36	588634bbcc87b68f7152369e0fb653c7	0.1944	6	626	0.8325	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000852	TXM000852	48	000031f6c5d6b7c39619cd5ade275d25	0.3958	6	626	0.8349	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000551-TXF000852
TXF000853	TXM000853	45	b483958a64d2062b17d7900a773eb0a2	0.3556	6	625	0.7923	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000854	TXM000854	51	ffc61c30d472ad7a9ef27bc97e6b0d7a	0.4314	6	624	0.7843	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000855	TXM000855	45	005f6d2433cd6d169a2cf22995920ed2	0.4222	6	623	0.8274	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000856	TXM000856	51	ffcf3090af934afcbd769e810c1d36f1	0.4510	6	617	0.8397	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000857	TXM000857	50	5593de0ce8089d31b8343ec0c26bd357	0.3200	6	613	0.9077	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000114-TXF000857;possible_higher_order_or_partial:TXF000121-TXF000857;likely_redundant:TXF000228-TXF000857;possible_higher_order_or_partial:TXF000435-TXF000857;possible_higher_order_or_partial:TXF000489-TXF000857;possible_higher_order_or_partial:TXF000667-TXF000857;possible_higher_order_or_partial:TXF000857-TXF001164;possible_higher_order_or_partial:TXF000857-TXF001173;possible_higher_order_or_partial:TXF000857-TXF001196;possible_higher_order_or_partial:TXF000857-TXF001210
TXF000858	TXM000858	46	5d11c597d02c18a468fe2534e869fb18	0.3478	6	611	0.8728	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000019-TXF000858;possible_higher_order_or_partial:TXF000038-TXF000858;possible_higher_order_or_partial:TXF000121-TXF000858;possible_higher_order_or_partial:TXF000125-TXF000858;possible_higher_order_or_partial:TXF000208-TXF000858;possible_higher_order_or_partial:TXF000276-TXF000858;possible_higher_order_or_partial:TXF000858-TXF001164;possible_higher_order_or_partial:TXF000858-TXF001173
TXF000859	TXM000859	39	1eecae47ecc0e3d4797ae124062fe465	0.6154	6	610	0.8636	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000860	TXM000860	38	cfaf57c58eb3b0f0b61d9ac660bce427	0.3158	6	609	0.8193	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000861	TXM000861	48	3e8f20c6fb75e76271cac2145d541fb3	0.4167	6	607	0.9177	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000862	TXM000862	31	991a698221b52dd1c42187866fd322fd	0.4194	6	604	0.9163	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000863	TXM000863	48	f01c5df38245cfa85675c1355f457520	0.7083	6	604	0.8312	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000863-TXF001200
TXF000864	TXM000864	43	5851c4d552acf72907c1b058ce5bd18d	0.2093	6	600	0.8674	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000865	TXM000865	40	e44a62ff36d8b92fbf49877beceb3f7d	0.5750	6	600	0.7833	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000866	TXM000866	41	55625e009c967d20f59f3a8c5aea1bcb	0.2927	6	600	0.8111	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000867	TXM000867	369	27e31ff1f3005daf59e147e4646f2363	0.2764	5	57446	0.9016	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000868	TXM000868	306	06b0d07bece455bc1326d9f1757aa353	0.6667	5	56960	0.8299	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000002-TXF000868;possible_higher_order_or_partial:TXF000063-TXF000868;possible_higher_order_or_partial:TXF000074-TXF000868;possible_higher_order_or_partial:TXF000076-TXF000868;possible_higher_order_or_partial:TXF000206-TXF000868;possible_higher_order_or_partial:TXF000242-TXF000868;possible_higher_order_or_partial:TXF000280-TXF000868;possible_higher_order_or_partial:TXF000360-TXF000868;possible_higher_order_or_partial:TXF000400-TXF000868;likely_redundant:TXF000679-TXF000868;possible_higher_order_or_partial:TXF000868-TXF000869
TXF000869	TXM000869	254	eabf46011dddd0e462d0341f2f0e58bb	0.6299	5	50756	0.8266	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000063-TXF000869;possible_higher_order_or_partial:TXF000074-TXF000869;possible_higher_order_or_partial:TXF000076-TXF000869;possible_higher_order_or_partial:TXF000242-TXF000869;possible_higher_order_or_partial:TXF000280-TXF000869;possible_higher_order_or_partial:TXF000360-TXF000869;possible_higher_order_or_partial:TXF000398-TXF000869;possible_higher_order_or_partial:TXF000439-TXF000869;possible_higher_order_or_partial:TXF000679-TXF000869;possible_higher_order_or_partial:TXF000868-TXF000869
TXF000870	TXM000870	920	fc6eff66057ed069db52b0e45ad6064d	0.3935	5	17753	0.9255	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000438-TXF000870
TXF000871	TXM000871	921	fabdc3d5daf555d9f6dcb03f880a57da	0.3909	5	13810	0.8919	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000682-TXF000871
TXF000872	TXM000872	52	6b0cc28144bc450c7ffdd6afea363ff2	0.6731	5	13438	0.8106	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000198-TXF000872;possible_higher_order_or_partial:TXF000399-TXF000872;possible_higher_order_or_partial:TXF000443-TXF000872;possible_higher_order_or_partial:TXF000447-TXF000872;possible_higher_order_or_partial:TXF000507-TXF000872;possible_higher_order_or_partial:TXF000690-TXF000872;possible_higher_order_or_partial:TXF000710-TXF000872
TXF000873	TXM000873	904	07495b5e44b39ce0ecb51b2ca5e07fac	0.4071	5	11909	0.9655	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000874	TXM000874	343	fb96085f41039b5ca47d02dda7657e66	0.4257	5	11701	0.8170	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000875	TXM000875	724	ec711fff18110c3500820b4da993a29e	0.3550	5	8977	0.8218	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000876	TXM000876	338	bd1a461a7c1618d8e53c55cee6a0603e	0.4172	5	7869	0.8042	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000877	TXM000877	451	e0a54b2d6a425755ea459fca2342cb1d	0.3060	5	6867	0.7966	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000878	TXM000878	138	6acee7f3a5ba17f0b4dfc66ffa33a656	0.4420	5	6293	0.8511	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000879	TXM000879	626	3e27f1439cef1fd8f3df686be49de92e	0.4489	5	6292	0.9512	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000880	TXM000880	144	b468098683e59c362b48b9d75b46d076	0.4167	5	5813	0.9059	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000881	TXM000881	193	a1503a7146ffb52b1b7946f9131c28d9	0.3264	5	5641	0.8465	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000882	TXM000882	558	1193ea38c554e4bcad3f0ba50d81b345	0.3746	5	5588	0.9529	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000883	TXM000883	33	cf0f91c736fae17c392ac5d72a84a29b	0.4242	5	5435	0.8341	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000884	TXM000884	415	966eac6df4534e4d2369237b811e846d	0.4458	5	5361	0.9276	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000885	TXM000885	503	2484fb2f59069aa36c24953df76d9abf	0.2763	5	5080	0.9009	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000042-TXF000885;possible_higher_order_or_partial:TXF000555-TXF000885
TXF000886	TXM000886	104	983f2d249314fa47a07d56953de825c6	0.6346	5	5033	0.8155	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000015-TXF000886;possible_higher_order_or_partial:TXF000198-TXF000886;possible_higher_order_or_partial:TXF000261-TXF000886;possible_higher_order_or_partial:TXF000282-TXF000886;possible_higher_order_or_partial:TXF000683-TXF000886;possible_higher_order_or_partial:TXF000886-TXF000919
TXF000887	TXM000887	103	dd70fffe34b7e7b8b7a5df4c566e4ac0	0.5534	5	4824	0.8418	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000129-TXF000887
TXF000888	TXM000888	387	2b7ba2e5d730512986f8f7199ab3577b	0.3023	5	4690	0.8659	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000889	TXM000889	104	9bd91bcf6c843e5afee0b1f08ef6995a	0.6827	5	4666	0.8114	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000055-TXF000889;possible_higher_order_or_partial:TXF000122-TXF000889;possible_higher_order_or_partial:TXF000211-TXF000889;possible_higher_order_or_partial:TXF000447-TXF000889;possible_higher_order_or_partial:TXF000567-TXF000889
TXF000890	TXM000890	103	14cea79e6dd009e53569678a6945888e	0.6214	5	4650	0.8635	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000074-TXF000890;possible_higher_order_or_partial:TXF000076-TXF000890
TXF000891	TXM000891	102	923184aefe099f603f46ff43034a8171	0.6078	5	4614	0.8133	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000055-TXF000891;possible_higher_order_or_partial:TXF000110-TXF000891;possible_higher_order_or_partial:TXF000447-TXF000891;possible_higher_order_or_partial:TXF000507-TXF000891
TXF000892	TXM000892	162	bfc55426e7ce7b8972190eda3cc31d42	0.3148	5	4608	0.8141	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000893	TXM000893	153	70be5bdb6adfff8590db9b12f45286e5	0.4706	5	4289	0.8704	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000131-TXF000893;possible_higher_order_or_partial:TXF000205-TXF000893;possible_higher_order_or_partial:TXF000602-TXF000893;possible_higher_order_or_partial:TXF000893-TXF001041
TXF000894	TXM000894	407	4c994b97e80001705cf82c18450368bd	0.4644	5	4090	0.9080	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000895	TXM000895	358	904a55702ef08a06b1c9b22cae307033	0.2961	5	4078	0.8991	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000896	TXM000896	234	ab6fec1761335a228a16202d660aa7d7	0.4487	5	3909	0.8082	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000008-TXF000896;possible_higher_order_or_partial:TXF000568-TXF000896;possible_higher_order_or_partial:TXF000694-TXF000896;possible_higher_order_or_partial:TXF000696-TXF000896
TXF000897	TXM000897	100	32ee67ed6277970ef3e040c4cd38884d	0.6000	5	3887	0.8463	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000057-TXF000897;possible_higher_order_or_partial:TXF000897-TXF000916
TXF000898	TXM000898	360	4f259ce5d99b49b3f2d049079622a3b5	0.3722	5	3666	0.9530	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000899	TXM000899	34	5284038f00364708b321c66261254825	0.4706	5	3426	0.8442	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000900	TXM000900	156	67566a0ed33eb2ac35ef1718f2f8f47b	0.4487	5	3425	0.8811	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000109-TXF000900;possible_higher_order_or_partial:TXF000692-TXF000900
TXF000901	TXM000901	333	f1f2aef03a42abcc21520ddddca995bd	0.3363	5	3409	0.8898	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000902	TXM000902	138	baa175b14e492c46d7f9f8933f6a85ac	0.4058	5	3401	0.8041	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000903	TXM000903	131	6b493b1e7269c4398dd2ca3444e7e412	0.6031	5	3401	0.8231	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000448-TXF000903;possible_higher_order_or_partial:TXF000614-TXF000903
TXF000904	TXM000904	337	e64dea016eeb03fe3c264f7a6e572e96	0.2789	5	3398	0.9413	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000042-TXF000904;possible_higher_order_or_partial:TXF000096-TXF000904;possible_higher_order_or_partial:TXF000157-TXF000904;possible_higher_order_or_partial:TXF000240-TXF000904;possible_higher_order_or_partial:TXF000297-TXF000904;possible_higher_order_or_partial:TXF000395-TXF000904;possible_higher_order_or_partial:TXF000555-TXF000904;possible_higher_order_or_partial:TXF000904-TXF001170
TXF000905	TXM000905	333	43835d94f3c381431a1d65fb2244c03f	0.3033	5	3358	0.9988	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000906	TXM000906	334	c13d8602bc32348b038863bb8fe04ac8	0.3743	5	3352	0.8638	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000907	TXM000907	86	5519410972409b7ac1b7c8afd15a3616	0.5349	5	3341	0.8067	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000908	TXM000908	115	da20f2b5862fe0dfd2ab54df1237ecdc	0.4348	5	3307	0.8732	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000909	TXM000909	224	18b4e0f8def833fd30cc951d1cda7f3f	0.5045	5	3227	0.8795	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000047-TXF000909;possible_higher_order_or_partial:TXF000116-TXF000909
TXF000910	TXM000910	301	0ef8e7d8cbc3659605dcd7f32aea26f1	0.4286	5	3039	0.9909	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000911	TXM000911	302	53e1780e4b57c152c424f391dc56e849	0.4570	5	3032	0.8112	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
