read_id	candidate_id	cluster_id	family_id	representative_sha256	edit_distance_upper_bound	similarity_lower_bound	minimum_cluster_identity	compatible_cluster_count	alternative_cluster_ids	status	warning
SRR13557762.508390	TXC053924	TXG011520	NA	74872405af5134098f6140ca0e5704f5ba6a2f3f620b4d25796f003dbd8bec04	2	0.9938650306748467	0.95	1		below_minimum_support	
SRR13557762.508407	TXC053925	TXG024604	NA	5331453165a9c643b0fd17a31d297cdfdd5be45f401f94a453fd07f1192e9ffb	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508453	TXC053926	TXG009642	NA	c1d6bc90da3231c07ce23be8fcdce16b3cfd0befed304a11e1f932f0192e00f5	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508479	TXC053927	TXG007213	NA	2b03f9b4185ac46a8ae10fd92e14545d4e2d6d3b5dfb1e47686c112b8930570b	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508527	TXC053928	TXG008593	NA	15de97862f7e222ff0bc44fc3db98c74e855f57a6aaa556db0c9005530ac8931	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508527	TXC053929	TXG005929	NA	c4b5beddba62213d29f3084c3a847adca6a64a2a994ee74bfe0bbb1c937c18cb	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508527	TXC053930	TXG019039	NA	ebae8144c93018b7cdfe8c44ecebe0c45cc63c5d343bc2e713193dcf438f6846	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508567	TXC053931	TXG000079	TXF000055	061de1255263694a2bb5261d16dee140685156362ad8905619ddd6327efd05a1	2	0.9615384615384616	0.95	1		assigned	
SRR13557762.508591	TXC053932	TXG005449	TXF000626	49691d8ffb6c3de901aeb3e16ccc5909b8e35f729cfad95d3af0269f2c2697ae	0	1.0	0.95	1		assigned	
SRR13557762.508602	TXC053933	TXG002389	TXF000690	60c3e9e1fab8d3e026e63b3c914905a4a2c9c4110f047f6925a8bdee26022b60	5	0.9519230769230769	0.95	1		assigned	
SRR13557762.508602	TXC053934	TXG000017	TXF000015	38cf0456dd2ceeb1d9e045b738f66a9a130a4206094bba8efa21a4128ceedabc	0	1.0	0.95	1		assigned	
SRR13557762.508613	TXC053935	TXG010564	NA	17e68356130fba2e8f89da6faf37073c5d4befc556f25b1024ea1c61f6eb565d	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508671	TXC053936	TXG003581	NA	2f394a9e772b2befdd64ab19f0089d01f0dffc241ec7daaa4e8abe7d69cb162c	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508671	TXC053937	TXG007281	NA	55207099ce1cce77d06c7c88f7516c8aa47ce6cf07787363c620bacbf816457f	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508677	TXC053938	TXG033000	NA	668c4e4faf5f68223c3e8080446e7aac2378910d45248137a40ac0bf38654c21	2	0.9655172413793104	0.95	1		below_minimum_support	
SRR13557762.508677	TXC053939	TXG032979	NA	c7d3b44a454e5999b4b1ca6d6fed23423d2d9b283cacd8559f8b484864791616	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508677	TXC053940	TXG032790	NA	bb3cc444215c85fbfd51b7b594e633e260e86882399608bd6f6bd60b69990b5b	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508682	TXC053941	TXG014287	NA	7ae3c492e126109ab93f904451a72f33add0e2f81a8ff9f360b2ebee013f251e	3	0.9837837837837837	0.95	2	TXG012282	below_minimum_support	multiple_compatible_clusters
SRR13557762.508684	TXC053942	TXG000862	TXF000577	d68c2c559f47d21e02d2a84316f201438377d45cdc5a9ebfd6f31761669bce77	0	1.0	0.95	1		assigned	
SRR13557762.508684	TXC053943	TXG015361	NA	196579ac721617548ae0069625cf9c69260d66ee4ffdb6f5de711a12b2728b4a	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508684	TXC053944	TXG004609	NA	d10e32ca4da9574ebbb8dd540720524c8044e8e399fcc896ead11a12b2e6ad78	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508719	TXC053945	TXG004074	NA	52e23fe739fee780c8312d1219efe97bdbaa73c5590f7d5cab1761b4e8459dac	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508719	TXC053946	TXG000112	TXF000072	b3da87759f64ea1eaaf7bdf888566929a738de6d3fb135d84823cafa4005f918	1	0.967741935483871	0.95	1		assigned	
SRR13557762.508726	TXC053947	TXG024454	NA	95c0b36888134a5b04b30941ee12eb771fd58d63604dda6d744919feb5a1b500	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508726	TXC053948	TXG017461	NA	6d5f4c66c7fb08cb9231482e15df917b8bd26acb91b3e7243854e63638e125be	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508726	TXC053949	TXG000033	TXF000019	69a30a343cfd5411574478643eee2c185d7ab0b9b97360104eb3dfb3eb3c3d50	1	0.98	0.95	1		assigned	
SRR13557762.508764	TXC053950	TXG000027	TXF000023	b0260fb75faf08e75938d442a6263bee90b0e3970c98f6e0d7c01964706aa05b	0	1.0	0.95	1		assigned	
SRR13557762.508771	TXC053951	TXG005157	TXF001054	8d4e87f0157c2b42f7f137fae0cecc16df1411f8cc8d4a337deb296e28b985ab	0	1.0	0.95	1		assigned	
SRR13557762.508771	TXC053952	TXG016326	NA	340a0368fa5b685e8bddc907528f1b91f383c8a412b1283bfae4ca4664e7551d	1	0.99375	0.95	2	TXG016060	below_minimum_support	multiple_compatible_clusters
SRR13557762.508793	TXC053953	TXG026084	NA	8ff2aa14444909b1634d35f7f7464150ae306c536dcb8c95496ae971678ceb89	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508796	TXC053954	TXG000169	TXF000451	b5d75d3f17ff2894e26b99c8cdd743dc93102dbf9e4b0a1f57ab412df1febbac	0	1.0	0.95	1		assigned	
SRR13557762.508796	TXC053955	TXG021632	NA	83b216378f3e7a66016ec913178491649151e916408f035efe4a2daf35eba987	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508834	TXC053956	TXG000762	TXF000070	495c0e3b333ca9c5113100eb0d1d2a5eba233c0eba828ec4eb66b7a9dfa71133	17	0.9724025974025974	0.95	1		assigned	
SRR13557762.508843	TXC053957	TXG003944	NA	5db07772c4398a0a6973f1c39ae8e2d86e3cb67e53dd9b1fe0903bce121bc9d5	0	1.0	0.95	1		below_minimum_support	
SRR13557762.508951	TXC053958	TXG006039	NA	917ad63d6723c4371a28dbe0f53ec3602fcf90ba3b306aaabb06d1a0dbe7e129	2	0.9726027397260274	0.95	1		below_minimum_support	
SRR13557762.508965	TXC053959	TXG000271	TXF000117	7c9843bceabe906b117d4338b3ffc6691fcb5d6acccbf3c3463ab4b175902a96	1	0.9818181818181818	0.95	2	TXG000128	assigned	multiple_compatible_clusters
SRR13557762.508965	TXC053960	TXG006776	TXF000814	9ecce640515dc8f52c63d163e9cd6d21448567d5a666c46aa163553d6892b37e	2	0.9615384615384616	0.95	1		assigned	
SRR13557762.508968	TXC053961	TXG033605	NA	7f89636e99c135137ec8b94dd5a9e36b97c04c9a6bda417f30c3a1bb49c69516	2	0.96	0.95	1		below_minimum_support	
SRR13557762.509049	TXC053962	TXG011937	NA	5a6c93a8595096f15954a5affe304c1df65ae568f7e4b2ed4fa190d85da32fdf	2	0.993127147766323	0.95	1		below_minimum_support	
SRR13557762.509049	TXC053963	TXG014960	NA	17649a64c6179946c1cc77e84b4d9fd44aa4e1355842c44fcc6298443154884d	2	0.9854014598540146	0.95	1		below_minimum_support	
SRR13557762.509065	TXC053964	TXG021784	NA	556f2228974349c7e1a4e26ddba6f779feea9c2c92b2100e8d8f616595c7247d	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509144	TXC053965	TXG000002	TXF000004	b26047957ebe10d9eafbb7e1415cf3179c003fa862892127cbf0b41d3442f82a	0	1.0	0.95	1		assigned	
SRR13557762.509181	TXC053966	TXG027135	NA	7610ea7f36dabee4ca2ddc7cdc2dc7c98726f9efec874f921179fd4e3413ead6	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509181	TXC053967	TXG015632	NA	5c13306714784315bd8dfd297f8c45ce26d24c514665e059d0cb2979c6b2d1e6	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509193	TXC053968	TXG035916	NA	611e8c195e2e04a9134d592b2ac327ea8495c0459888c1a315552b637104c2ce	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509219	TXC053969	TXG000956	TXF000110	97ad2520cf63830bf02608961d09c97b65bc36a21fb6f5e2b797ddd4a480bdb5	2	0.9615384615384616	0.95	1		assigned	
SRR13557762.509226	TXC053970	TXG001019	NA	c0d9e29693a5ee0201a230f483ae492811c1d9d13a1628cca1e1cacee42a915d	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509226	TXC053971	TXG024149	NA	4ca99bd797d2388209b6c408991cdae32802308292b0f394f6b61ad2066663af	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509255	TXC053972	TXG003265	NA	f9ed48e0931acd73fccc958d592dbef4080914a55a832dc33d878a0683864fd4	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509255	TXC053973	TXG004166	NA	a8e854ba4fa4139f706db4a913423865e64a4578553409cfa4a98789b783a06a	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509257	TXC053974	TXG025496	NA	a10b042cb51fdfb702beecf42b137953fdb694e4855b4f7d12cbbbffb59bfc98	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509376	TXC053975	TXG001174	TXF000233	4ff45eac85a01108f6aa7c6493e5726a2ba04f4fd3d8784d6d1bdf382f3cd0ac	3	0.961038961038961	0.95	1		assigned	
SRR13557762.509378	TXC053976	TXG037955	NA	5354e79a25084b998e5c93cb92acda433dbdb80c0c5714d78d0bd1ab439640ca	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509387	TXC053977	TXG004613	TXF000799	24dc3f17fdf538f3f19d606028dd853771c8ea483f9e9c0b2a9438bfac2dd841	0	1.0	0.95	1		assigned	
SRR13557762.509414	TXC053978	TXG015712	NA	413ac31acdca2692a21ef0610694d369259a086e92a6414b7a9892454a3c47a8	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509469	TXC053979	TXG005131	NA	c42a200e1226845f5a676b50e79b512c49a1265187d24ebaeb2c5bc8ff07fdbe	4	0.9534883720930233	0.95	1		below_minimum_support	
SRR13557762.509550	TXC053980	TXG034914	NA	d106510f499718488f5b3de78492aae32d6922bca09a02c321299960c44e528d	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509611	TXC053981	TXG031878	NA	07d7a7d1ab4dc6f54f76b35c6687ccecd253d4c65211cd0f6b244278e738da90	1	0.9811320754716981	0.95	1		below_minimum_support	
SRR13557762.509611	TXC053982	TXG005249	NA	49dd81430cde1bf2fbefa4e3b66e6e4fab1339941e7faed8a874365a6375926f	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509611	TXC053983	TXG000168	TXF000145	9817ed122d9290e274b9d6fafc66185bbd5734bed03f546e371958f10358f1a0	1	0.9811320754716981	0.95	1		assigned	
SRR13557762.509660	TXC053984	TXG002893	TXF000302	3db7319a14b628b0ba63b18765aff4e3429a80d24104c1c3d353fef32fa38f07	2	0.9615384615384616	0.95	1		assigned	
SRR13557762.509683	TXC053985	TXG037686	NA	0b386a3d430999afbb6b81ee532d6801fe857a9ded88955ec76ef0587b78b0b4	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509732	TXC053986	TXG000027	TXF000023	b0260fb75faf08e75938d442a6263bee90b0e3970c98f6e0d7c01964706aa05b	1	0.9807692307692307	0.95	1		assigned	
SRR13557762.509732	TXC053987	TXG000025	TXF000027	f5eefac07d8d26268bfe75776e426d9c59b842f52d8acb777dd5b47b72e48678	2	0.9615384615384616	0.95	2	TXG000825	assigned	multiple_compatible_clusters
SRR13557762.509732	TXC053988	TXG017207	NA	54a4b1e2b05c4cc38dd97f3d3edf354c2bf0104f160c55cc75990a577829311e	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509737	TXC053989	TXG035861	NA	6abbb70a2dd23f761eb8e19b8ce3b9bad767beaf066c0552c472d9e2e8028bf7	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509847	TXC053990	TXG027454	NA	6bfe5b33b32f7f9c7ec9530d4bc06999ac3901578bd3617d839a1c47a9e3cfb4	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509847	TXC053991	TXG029339	NA	d74f0e66ae9765f454ecd1c83ac7fe384363fa10f13d553c060897ebc9c75479	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509894	TXC053992	TXG029327	NA	93dbce589aa3fbdddbf330f81214db5ca6e545aa2a79034968f67683913c1835	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509894	TXC053993	TXG016206	NA	6946ff70a3aff9f62c477f93265accd14779e31d9b4a8e1656fcb8382fc29d76	0	1.0	0.95	1		below_minimum_support	
SRR13557762.509965	TXC053994	TXG000055	TXF000047	957fa4c75de13f4d4e4c909bdc0af72da723dc1508722bd246bb93017af3c55e	0	1.0	0.95	1		assigned	
SRR13557762.509999	TXC053995	TXG021175	NA	7b7ed1ab0ad67bcf5c5b78d4f1e201638c14e19620d52dd8616dcc48002bce6f	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510030	TXC053996	TXG032930	NA	b882eac3a4445fa3289d2920376f789f22b6ec649918fdaebc63ef520593be5c	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510156	TXC053997	TXG016233	NA	e4ab9962806cd703307bb54d197f0f0b935ee809f6ca85753116ed12e2419378	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510156	TXC053998	TXG012580	NA	38d84a3d37c00d5239ff984a9de68ebadcbf19e42da33ebd4f62d8ba46d54b3e	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510198	TXC053999	TXG009022	NA	84959c4143dee0fedb143924f3eb3b0d3dbd74af2d5ce55d42ad2608740e16ff	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510251	TXC054000	TXG011501	NA	20fa20bec8c6ba5e2051ae39151ea0c9d040ab4904064a76a08ff881e8164db7	5	0.9846625766871165	0.95	1		below_minimum_support	
SRR13557762.510251	TXC054001	TXG024597	NA	1d87288705d5b1f507a8c41050d7e763536f0c05aafd6396e7968f2d5277d1e1	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510306	TXC054002	TXG000015	TXF000028	69475885dba26313462a95b0ae8d34d41155889cec107a3cdc013f690f05ed91	0	1.0	0.95	1		assigned	
SRR13557762.510317	TXC054003	TXG001503	NA	924fe9f452e70452feaffc67dc451d7c05e8c28266891f427f0328372a097e43	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510333	TXC054004	TXG009573	NA	1bd6bb0f0d302d21178d3fa149c9b28b319ba1435f3d988909e70468198a62e9	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510413	TXC054005	TXG005163	NA	b37b8da5682fe47150e87bc8152a49485edaaff6943667fc7755dafbfdf82dcd	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510413	TXC054006	TXG026095	NA	486e9f7ecdba2e5643432c3081e5f6d7ec89b781ef9a193b8057f947dd5fce04	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510441	TXC054007	TXG000204	TXF000060	1d9d5dd315c911b82f4d6c86f97bcb1f794ae69d655ba2fa89f5a61a359095b3	2	0.9710144927536232	0.95	1		assigned	
SRR13557762.510441	TXC054008	TXG000187	TXF000351	2eb4466ccde0289149ddb47f50bd3867048d544f5d0d37dddfb4f200ab613b07	1	0.9666666666666667	0.95	1		assigned	
SRR13557762.510441	TXC054009	TXG005468	NA	4290fa32a1797bc80ac524708e77dea67e74622ca7d47876a932d38c46802276	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510521	TXC054010	TXG027831	NA	6bd551bc04237cff6326b75f296bc75d45fd86552d561dbb7b12750a8cf5340e	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510521	TXC054011	TXG032717	NA	4d65780f225d8dca6a3603b7fddc5ba11847f85cf1a106af70374ad90d455cf8	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510521	TXC054012	TXG024828	NA	6dab356485a6834c595cd38537cafd8dc5ca558ec0de4acee9fe7684a31f1489	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510521	TXC054013	TXG000128	TXF000026	e2d3c8fa53abeace8924941f35e59344f1754585944616bcb56f284656bf5a95	2	0.9636363636363636	0.95	1		assigned	
SRR13557762.510521	TXC054014	TXG024463	NA	82193d97c181eb70a9de7c438648a90bbba7f32210897a9e75ac7c7a8d7bc6d8	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510530	TXC054015	TXG006290	NA	d7dccda5107f6d9361078e934a0d243e7012adddc1de3de5da9b5523789b0b90	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510662	TXC054016	TXG004665	NA	3c87178223a868d7440deb6839dad44680fde6ed476809774cc55b9c63a520d6	4	0.9607843137254902	0.95	1		below_minimum_support	
SRR13557762.510664	TXC054017	TXG001510	NA	00e04bed1764929c1696e2167e52d45f0632da997c6f58959b4b35ae461164a7	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510664	TXC054018	TXG001353	TXF001031	a2eee6343833f6edbbde758424fe8b7faf358bd0f484aa518ae540b6d1cc01a2	0	1.0	0.95	1		assigned	
SRR13557762.510677	TXC054019	TXG020981	NA	ac471b2e0f9240399eaf77ca7c79ff911282007c111a08cf38325c5ed5714f95	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510685	TXC054020	TXG005539	NA	092092a57440403866e863db2d67a55268f8c108c4438003944e4030bcc4efed	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510690	TXC054021	TXG003074	NA	2f0ad4f1379a199d01fec3a159b4be17b3bc00cb769bc1a9afa8edb438d68008	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510691	TXC054022	TXG000079	TXF000055	061de1255263694a2bb5261d16dee140685156362ad8905619ddd6327efd05a1	1	0.9807692307692307	0.95	1		assigned	
SRR13557762.510691	TXC054023	TXG018218	NA	030878e5e181837e1bf27d5d35e1a06a6df8aa7a79b8be4c8153458e5bb9a30e	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510708	TXC054024	TXG000007	TXF000007	2ea99e39a67fac14bc8e4e609e3be6ba2d6dd42da4da638ac6454ad13fdd15c3	2	0.9655172413793104	0.95	1		assigned	
SRR13557762.510759	TXC054025	TXG000003	TXF000010	82ee1ac3afa0dd9aac6d2863a98350a6253dc3cc183470ee7ef42eeadc8a6382	0	1.0	0.95	1		assigned	
SRR13557762.510778	TXC054026	TXG009132	NA	ea73f5517c9bf6745e27d99cf5e6d91afa9dca7a22f4c5fcba3bbebd6de16f92	22	0.967930029154519	0.95	1		below_minimum_support	
SRR13557762.510778	TXC054027	TXG009337	NA	6af5c71fd4a30dbc6d40002fa67a116e54560b276529945bd7ddc7c03a1aceaf	13	0.9622093023255814	0.95	2	TXG009334	below_minimum_support	multiple_compatible_clusters
SRR13557762.510778	TXC054028	TXG009205	NA	da4ff731f37edd6bb6cca06a88fc9b80ee73a1fd4b75efc44c696f1017afe1f1	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510778	TXC054029	TXG009607	NA	c67b4017d4d7f4ca4dd6aa6c7ac478aa7b323c5f8df70375ea24e63f73785629	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510781	TXC054030	TXG000277	TXF000448	03d384475090e55995128b9fed87e842a698751c63fdcc08fe00a270077032dc	1	0.975609756097561	0.95	1		assigned	
SRR13557762.510831	TXC054031	TXG026752	NA	f75775694fe99377d6ab4feeb467b633e2d0596a482ca8011dd39643601a4389	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510831	TXC054032	TXG033016	NA	d03bd237ed83ab4b5640c823f3d34dd457206c45a75bc6ef7e071e73331243c7	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510833	TXC054033	TXG000001	TXF000001	f26bfaec88ba0e57439afd74e06a179cec19b9c1cc04e84031248a95f44d144c	5	0.98	0.95	1		assigned	
SRR13557762.510833	TXC054034	TXG000026	TXF000009	b20a8857b600bd7082109ff193c8f3727a42197ceb4e11880cb9d42ee642e3bc	3	0.9875	0.95	1		assigned	
SRR13557762.510860	TXC054035	TXG001817	NA	1e2bc2bd3050151dc2bfce56e3ee1e0d2956f92e8e3092b30409b0b25af72973	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510860	TXC054036	TXG005704	NA	46fdb411a8b42add46a4ac3ee6f4ce78b92af9ff50dc7dd8a83f0885b633064e	2	0.9759036144578314	0.95	1		below_minimum_support	
SRR13557762.510860	TXC054037	TXG002686	NA	00a7788c861e2bb941729d36c68d39c7117d65694e310765cd6882e1b44b9283	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510916	TXC054038	TXG008833	NA	90f7c10cc013fc7191e78a3644d256ec46522b682b658c3401e820c40cb23e73	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510916	TXC054039	TXG023776	NA	02ec7c8976c8b128d3eb9f05c2ff23b6b8cb34aca1843828d6e257c879b637b0	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510925	TXC054040	TXG005126	NA	872bc5fbb93a3083a9623a173437f0c5fbcc7fb3f20fca8f7e8acb701c6f2cc3	0	1.0	0.95	1		below_minimum_support	
SRR13557762.510925	TXC054041	TXG003705	TXF000517	c4eb98789f9610fd95925320dfae6f0a428ac20203a42f77d5e1d63b47d93f1e	3	0.98	0.95	1		assigned	
SRR13557762.510956	TXC054042	TXG009096	NA	26bc2d80b37664359fc20e79f01419ac33f96428045285aaa2a1cd3f2daded87	3	0.9943181818181818	0.95	1		below_minimum_support	
SRR13557762.511008	TXC054043	TXG000005	TXF000008	22fd5174b004161bf0cc98c0861038f0a8059e9f54da2119b4714957a7286fa0	1	0.9957264957264957	0.95	1		assigned	
SRR13557762.511083	TXC054044	TXG001926	NA	8d6746aed069d2b4ab45305aeb6588f1279299e0a1983423da8e87b2a4644b90	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511083	TXC054045	TXG000053	TXF000056	a6951f34629236c4cb3171b998de407f713f92b8601c65daf078854f2482c71b	1	0.9705882352941176	0.95	1		assigned	
SRR13557762.511091	TXC054046	TXG034822	NA	42badbd5cee480a5a98e435e95035506a93ee59e7d7e67a91a9f712f95e59222	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511091	TXC054047	TXG020287	NA	d5e29b505566ab3fb6ff0781fa91b96181d75107cea5e8b08ed2f451b12754b1	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511121	TXC054048	TXG007474	NA	949100a8d548c74fc96e7e543b843f0fe24cc4f57f854f2f4d03716b9d64d884	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511130	TXC054049	TXG002088	TXF000843	9e44ccfb5d89f894db34df7a6eb166453198e3a28554b313457ab1789b150fb7	0	1.0	0.95	1		assigned	
SRR13557762.511173	TXC054050	TXG036427	NA	8f3cc36ff6e17107ba12dd98e5baf56e5a6e34fd7f7696370133be1d1a73af2f	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511191	TXC054051	TXG001167	NA	6d128706687a155c540ff2b3835df8f482d69dc55ba7173452e82f1ce284e4df	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511266	TXC054052	TXG000083	TXF000114	a3708c5eaf189b22dfa7a40c0274ffafcae28b2ce24328ff8720d8eadeb24e70	1	0.98	0.95	1		assigned	
SRR13557762.511266	TXC054053	TXG000033	TXF000019	69a30a343cfd5411574478643eee2c185d7ab0b9b97360104eb3dfb3eb3c3d50	2	0.96	0.95	1		assigned	
SRR13557762.511266	TXC054054	TXG038682	NA	7a2b19bef11c0e2cfb28f4e458a4ca4ed624cecd074ecc896676d2755bab1a95	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511279	TXC054055	TXG000001	TXF000001	f26bfaec88ba0e57439afd74e06a179cec19b9c1cc04e84031248a95f44d144c	0	1.0	0.95	1		assigned	
SRR13557762.511373	TXC054056	TXG019108	NA	14b125eca4ee70bffa8184d8177a3222feea2b97e2d2f33b991e342133b601e0	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511373	TXC054057	TXG032086	NA	7b112cbb6f77b7424fe6f008755762fa93d549161fba4a49ca42321db053bde8	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511373	TXC054058	TXG000201	TXF000033	80e46d4a8e9fe585e9d299345e1f3367989b9db898b0d6a331a8569f523ad908	1	0.9827586206896551	0.95	1		assigned	
SRR13557762.511373	TXC054059	TXG017198	NA	bf833be7d3d7a69ee08fa6fbd164252636f2bfb2b9c2bace73cff9d6af1e45cd	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511373	TXC054060	TXG016120	NA	2a9409ed80c579dd3541e1f0a79192bcd96c526b5245c76ded7aab92b42aed85	4	0.9512195121951219	0.95	1		below_minimum_support	
SRR13557762.511373	TXC054061	TXG022817	NA	f4d64ef6545939ad2b5d0b572a9061679fd3c7d5fda890ef213acb00e0037d9f	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511399	TXC054062	TXG001179	TXF000248	2f7f5d12591edf347a883fdcf1c9d218edbecaf439aeff755fe4ab2ac7302658	0	1.0	0.95	1		assigned	
SRR13557762.511415	TXC054063	TXG007762	NA	5732ee3732e8da05c3cf12bb5c4c39d0f7f1248f97b5b22eb7a9e42dde0ffc66	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511415	TXC054064	TXG005238	NA	8056476da99b16d09cbba8c1e0546b2c0616ea111038681fc672c99481d7670d	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511415	TXC054065	TXG005706	NA	2d9700de86c657ac1a1f53fae07be02af11fe96659175a40305daa2ee8c2c912	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511416	TXC054066	TXG005449	TXF000626	49691d8ffb6c3de901aeb3e16ccc5909b8e35f729cfad95d3af0269f2c2697ae	4	0.9529411764705882	0.95	1		assigned	
SRR13557762.511416	TXC054067	TXG024497	NA	fa6828363f9396196b2ee0914b5136c2421d6dcfd12f4b03a11b4d1bda28c4f7	3	0.9666666666666667	0.95	1		below_minimum_support	
SRR13557762.511416	TXC054068	TXG004198	TXF000376	fc41d7383e27181f378d1c99f7ababc9863bee924cb444b560016395a9b75810	4	0.9518072289156626	0.95	2	TXG025629	assigned	multiple_compatible_clusters
SRR13557762.511416	TXC054069	TXG012621	NA	06b10e1a6baac29f0bdd8eaabdadc3199e7c9b11f14e176a9c074b9296de72d4	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511460	TXC054070	TXG031278	NA	6eca46276b7b9fbe5e403e312722175a5ae5b1305466052a68a02cfdf43976c1	2	0.9672131147540983	0.95	1		below_minimum_support	
SRR13557762.511463	TXC054071	TXG000069	TXF000140	ab0002931672b6c9611886753bf9136ebc31e38167014b05670a192e68f432d8	0	1.0	0.95	1		assigned	
SRR13557762.511490	TXC054072	TXG000021	TXF000013	eab62945bb89e0be01df0ce1f1fdd19e6cf2a4dc42b77e9019aa1a32ba2e25e9	1	0.9818181818181818	0.95	1		assigned	
SRR13557762.511498	TXC054073	TXG008545	NA	6d296d9eb5d4fb3921b5d4fceacfac5390f6e159352c7367cf17242f7a0291d6	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511528	TXC054074	TXG000958	TXF000919	3e6af6513cc7d96549a54715feba751b4b6d0e488594c631b3c49c69ccc5dc94	0	1.0	0.95	1		assigned	
SRR13557762.511554	TXC054075	TXG025133	NA	d9be4dbc3228884037b19b6f2ca75548e6d1a618b3ed0d3f5071d583d2639917	0	1.0	0.95	1		below_minimum_support	
SRR13557762.511554	TXC054076	TXG020985	NA	b2ab9676301ae6ab27d32c2ff2ac85d25b737b99812f2cde01bb758403d20af8	0	1.0	0.95	1		below_minimum_support	
