prediction_index	read_id	start	end	period	matched_truth_index	truth_family_id	iou	status
1437	r000003485	0	17674	171	1004	megabase_171	0.999830287944787	matched
1438	r000003488	7985	11399	171	1005	f022	0.9994145199063232	matched
1439	r000003494	4983	6197	61	1006	f002	0.9950819672131147	matched
1440	r000003494	4983	6197	123	NA	NA	0.0	unmatched
1441	r000003497	0	11666	420	1007	f043	1.0	matched
1442	r000003499	1	9719	171	1008	megabase_171	0.9998971087560449	matched
1443	r000003499	1	9719	343	NA	NA	0.0	unmatched
1444	r000003503	0	13507	421	1009	f053	1.0	matched
1445	r000003503	0	13507	841	NA	NA	0.0	unmatched
1446	r000003505	0	12203	171	1010	megabase_171	0.999918059652573	matched
1447	r000003506	0	10808	171	1011	megabase_171	1.0	matched
1448	r000003506	0	10808	343	NA	NA	0.0	unmatched
1449	r000003511	0	13851	171	1012	megabase_171	1.0	matched
1450	r000003512	6142	9560	343	NA	NA	0.0	unmatched
1451	r000003512	6142	9560	171	1013	f019	0.9988310929281122	matched
1452	r000003516	2	10519	171	1014	megabase_171	0.9998098678581614	matched
1453	r000003517	0	15151	171	1015	megabase_171	0.9997360607060376	matched
1454	r000003518	0	2531	170	1016	megabase_171	1.0	matched
1455	r000003518	0	2531	342	NA	NA	0.0	unmatched
1456	r000003518	0	2531	511	NA	NA	0.0	unmatched
1457	r000003522	2122	9632	170	1017	f031	1.0	matched
1458	r000003522	2122	9632	683	NA	NA	0.0	unmatched
1459	r000003529	5529	12109	845	NA	NA	0.0	unmatched
1460	r000003529	5529	12109	419	1018	f037	0.9996960486322188	matched
1461	r000003537	0	15441	421	1019	f048	1.0	matched
1462	r000003541	0	11333	843	NA	NA	0.0	unmatched
1463	r000003541	0	11333	422	1020	f053	1.0	matched
1464	r000003543	11755	13308	424	1021	f050	1.0	matched
1465	r000003544	0	12143	421	1022	f050	1.0	matched
1466	r000003546	2	15082	171	1023	megabase_171	0.9998673915926269	matched
1467	r000003548	0	11679	171	1024	megabase_171	1.0	matched
1468	r000003553	8146	10586	171	1025	f027	1.0	matched
1469	r000003553	8146	10586	512	NA	NA	0.0	unmatched
1470	r000003558	0	5919	171	1026	f028	1.0	matched
1471	r000003562	0	17086	421	1027	f048	1.0	matched
1472	r000003566	16779	18637	171	1028	f035	1.0	matched
1473	r000003566	16779	18637	512	NA	NA	0.0	unmatched
1474	r000003567	0	13656	422	1029	f050	1.0	matched
1475	r000003568	0	13956	171	1030	megabase_171	1.0	matched
1476	r000003569	0	12490	420	1031	f053	1.0	matched
1477	r000003571	0	11617	421	1032	f052	1.0	matched
1478	r000003573	0	8683	171	1033	megabase_171	1.0	matched
1479	r000003574	0	16089	171	1034	megabase_171	0.9998757069169101	matched
1480	r000003574	0	16089	341	NA	NA	0.0	unmatched
1481	r000003575	0	15486	422	1035	f052	0.999870867768595	matched
1482	r000003577	0	8158	420	1036	f038	1.0	matched
1483	r000003581	0	16024	421	1037	f048	0.9997504367357125	matched
1484	r000003584	0	11546	421	1038	f054	1.0	matched
1485	r000003584	0	11546	840	NA	NA	0.0	unmatched
1486	r000003586	0	12364	343	NA	NA	0.0	unmatched
1487	r000003586	0	12364	171	1039	f034	0.9999191265669227	matched
1488	r000003588	0	1494	61	1040	f015	1.0	matched
1489	r000003588	0	1494	242	NA	NA	0.0	unmatched
1490	r000003589	0	12796	843	NA	NA	0.0	unmatched
1491	r000003589	0	12796	421	1041	f043	1.0	matched
1492	r000003592	0	6039	61	1042	f014	0.9995034756703078	matched
1493	r000003592	0	6039	245	NA	NA	0.0	unmatched
1494	r000003594	4	13075	421	1043	f049	0.9996940726577438	matched
1495	r000003594	4	13075	841	NA	NA	0.0	unmatched
1496	r000003596	0	12166	419	1044	f049	1.0	matched
1497	r000003597	2075	13786	61	1045	f016	0.9999146101955426	matched
1498	r000003598	6394	11266	61	1046	f010	1.0	matched
1499	r000003611	0	12729	171	1047	megabase_171	1.0	matched
1500	r000003614	0	18048	171	1048	megabase_171	1.0	matched
